jorge_mendes	2015-02-20	35	mendes grande el la jorge cristiano 
edp	2014-04-04	211	pais 
madeira	2014-04-09	35	real cristiano 
madrid	2015-07-19	422	cristiano 
pinto_da_costa	2015-09-09	77	dizer contra anos pinto costa 
siria	2014-03-31	163	grande en el cristiano 
sic	2015-05-21	29	ano anos dia 
julen_lopetegui	2015-06-04	2	silva 
sporting	2015-07-01	462	jose 
lisboa	2014-10-18	291	dia 
publico	2014-02-13	352	vai 
lisboa	2014-03-12	339	novo 
cristiano_ronaldo	2015-01-07	132	marcelo ver 
marcelo_rebelo_sousa	2015-07-21	92	rebelo marcelo quer sousa 
pt	2014-07-21	315	vai 
benfica	2015-09-25	320	lisboa 
observador	2014-10-11	23	sobre 
jorge_mendes	2015-11-04	131	mendes jorge cristiano 
marcelo_rebelo_sousa	2015-03-31	286	rebelo marcelo sousa vai 
paulo_portas	2014-01-18	47	portas paulo 
marcelo_rebelo_sousa	2015-08-31	92	rebelo video marcelo sousa 
marcelo_rebelo_sousa	2015-06-14	79	rebelo marcelo todos sousa 
bes	2015-04-20	216	espirito santo 
benfica	2014-08-28	137	lisboa carregabenfica 
expresso	2014-12-29	473	noticias 
paulo_portas	2015-03-12	307	bem portas diz paulo 
antonio_costa	2014-08-29	180	aqui antonio costa 
rtp	2014-05-12	46	tudo 
antonio_costa	2015-01-03	313	antonio costa 
paulo_bento	2015-06-02	122	bento vai paulo 
marcelo_rebelo_sousa	2015-09-06	328	rebelo marcelo sousa 
observador	2014-08-07	292	melhor 
jose_socrates	2014-10-07	247	quer diz 
julen_lopetegui	2015-08-08	310	fcporto 
edp	2015-05-09	293	dizer grande 
jose_socrates	2014-10-01	109	jose grande melhor 
cristiano_ronaldo	2015-02-04	97	ano cristiano 
futebol_porto	2014-10-29	82	jornal pinto costa 
porto	2014-11-27	227	lisboa 
madrid	2014-05-11	290	en 
alentejo	2015-09-17	169	portugal 
siria	2014-07-06	1	lisboa agora 
bruno_de_carvalho	2014-06-20	106	bruno carvalho 
antonio_costa	2014-09-27	101	pais antonio costa 
antonio_costa	2014-11-20	34	vez antonio diz costa 
partido_comunista	2015-11-19	0	via 
jorge_jesus	2014-03-14	52	video jesus jorge 
julen_lopetegui	2015-03-27	8	grande fcporto portugal 
iker_casillas	2015-08-12	246	jogo porque porto 
jorge_mendes	2014-10-04	116	mendes jorge 
russia	2014-08-08	379	en la 
bes	2014-04-20	368	santo espirito 
jose_socrates	2014-11-16	220	governo 
jose_socrates	2015-04-29	23	jose sobre 
madeira	2015-02-08	339	vez 
lionel_messi	2015-07-10	253	del es en el 
partido_popular	2014-05-10	332	es en la 
passos_coelho	2014-10-23	220	governo coelho passos 
bes	2014-12-11	71	espirito santo via 
bes	2015-09-01	88	aqui amp vou sempre espirito santo 
nos	2014-09-20	245	pais ps 
lisboa	2014-01-05	252	anos 
jose_socrates	2014-10-28	298	jose melhor 
pingo_doce	2014-08-21	157	pingo 
cavaco_silva	2015-11-24	373	presidente silva 
pingo_doce	2015-12-03	162	doce pingo 
jorge_mendes	2014-11-28	354	mendes desporto via jorge portugal 
catarina_martins	2015-10-15	120	catarina martins coelho antonio passos costa 
continente	2014-03-14	332	ver la 
continente	2015-04-28	147	dia 
porto	2014-07-11	134	ir 
meo	2015-05-18	147	novo dia ver 
bruno_de_carvalho	2014-01-03	32	melhor bruno carvalho 
porto	2015-05-02	492	portugal 
partido_popular	2015-10-05	302	novo ps 
madeira	2015-02-03	321	futebol 
rtp	2014-10-19	134	joao melhor 
benfica	2015-05-14	204	desporto jesus 
nos	2014-09-07	324	nada 
siria	2015-08-16	392	la 
pt	2014-10-14	304	jornal carvalho 
zara	2015-10-30	6	amp 
bruno_de_carvalho	2015-07-22	60	bruno carvalho 
madrid	2014-06-07	35	real cristiano 
londres	2015-02-02	113	agora 
meo	2015-04-18	478	benfica 
joao_moutinho	2014-02-23	186	joao pinto agora costa 
galp	2015-11-17	133	costa 
alentejo	2014-06-03	315	diz 
partido_socialista	2014-08-30	214	aqui bem 
paulo_portas	2014-09-11	14	paulo portas hoje 
rtp	2014-03-13	51	tao 
dn	2015-06-30	433	ano diario noticias 
correio_manha	2015-07-17	474	presidente joao 
dn	2015-01-13	220	governo 
alemanha	2014-11-05	19	sporting jogo hoje 
paris	2015-07-21	364	amp 
continente	2014-09-22	452	melhor 
julen_lopetegui	2014-05-16	52	fcportoworld fcporto 
eusebio	2015-10-18	102	rui bruno diz 
jose_socrates	2014-04-12	220	jose governo sobre 
continente	2015-09-14	123	pais 
russia	2015-01-16	130	benfica 
rtp	2015-07-13	112	tao agora 
iker_casillas	2014-10-18	13	marcelo real cristiano 
italia	2015-09-08	244	la 
barack_obama	2015-06-06	295	ainda 
galp	2015-03-16	139	video governo 
meo	2015-02-19	83	grande fazer hoje sobre 
sporting	2014-07-07	362	benfica 
bruno_de_carvalho	2014-11-07	432	presidente bruno carvalho 
futebol_porto	2014-12-04	309	fcporto portugal 
paulo_portas	2014-11-07	98	paulo portas diz 
madeira	2015-01-20	94	video amp 
partido_socialista	2015-11-13	61	presidente 
apple	2015-06-27	429	vai 
sic	2015-10-13	379	noticias vai 
bes	2015-01-24	63	espirito santo governo vai 
passos_coelho	2015-01-24	153	coelho passos 
partido_popular	2015-11-18	16	el la 
jorge_mendes	2015-11-12	70	ronaldo mendes ver jorge 
iker_casillas	2014-01-02	212	amp cristiano 
jose_mourinho	2014-10-19	450	fcporto 
nos	2015-02-20	85	jogo la 
paris	2014-12-19	2	silva 
jose_socrates	2014-02-18	150	tao porque governo 
jeronimo_sousa	2014-01-13	350	jeronimo sousa 
antonio_costa	2014-11-22	289	ps antonio costa 
iker_casillas	2014-10-23	16	es en cristiano 
italia	2015-06-30	62	anos 
jeronimo_sousa	2015-01-25	11	novo jeronimo melhor sousa vai 
iker_casillas	2014-06-03	192	amp 
bes	2015-09-12	329	espirito santo agora 
expresso	2014-04-11	144	porto vai 
rtp	2015-10-23	261	noticias 
alemanha	2015-08-07	20	desporto 
bes	2014-01-28	3	espirito porque santo 
pingo_doce	2015-08-01	99	doce novo tudo pingo 
alentejo	2014-04-08	167	novo antonio 
paris	2015-06-06	134	ir quer 
pt	2015-07-10	117	carregabenfica hoje 
catarina_martins	2014-06-02	197	catarina silva martins 
cavaco_silva	2014-07-02	200	via passos 
bes	2014-07-22	368	espirito santo portugal 
bruno_de_carvalho	2015-11-20	432	presidente bruno carvalho agora 
lisboa	2015-10-03	141	dia benfica hoje 
sporting	2015-07-17	440	tao bruno carvalho jesus jorge 
portugal	2014-06-06	113	cristiano 
lisboa	2014-12-12	490	porto 
acores	2014-12-28	405	sobre 
sic	2015-04-27	240	joao 
lisboa	2015-01-22	343	porto 
jose_mourinho	2015-11-20	224	jose 
passos_coelho	2015-11-23	173	coelho passos 
futebol_porto	2015-11-28	192	fcportoworld 
paulo_portas	2014-03-19	444	portas coelho passos paulo 
apple	2014-04-15	364	amp 
dn	2015-02-14	72	diario noticias 
italia	2014-02-16	311	es el 
porto	2015-03-01	97	del dizer jogo 
madeira	2015-02-24	424	cristiano 
futebol_porto	2015-09-25	1	melhor 
iker_casillas	2015-01-27	244	el la 
bes	2014-08-27	71	espirito santo jesus 
tvi	2014-08-22	177	la 
madrid	2014-02-11	386	mundo del contra en el cristiano 
pingo_doce	2014-03-31	157	doce pingo 
jorge_jesus	2014-05-19	116	jesus jorge 
antonio_costa	2015-05-07	167	grande antonio costa 
jorge_jesus	2015-07-19	204	benfica jesus jorge 
cristiano_ronaldo	2015-05-02	451	via cristiano 
madrid	2014-11-16	35	es real grande el cristiano 
jeronimo_sousa	2015-11-06	120	catarina martins jeronimo sousa 
partido_popular	2015-08-05	10	del el la 
partido_socialista	2014-08-11	464	porque 
espanha	2015-04-09	474	joao desporto 
jorge_mendes	2015-03-29	33	mendes grande el la jorge cristiano 
bes	2014-10-15	368	espirito santo 
russia	2014-03-19	99	tudo 
sic	2014-09-10	118	grande hoje 
antonio_costa	2015-07-20	95	lisboa ps antonio costa 
pinto_da_costa	2015-03-22	133	vitoria bem pinto costa 
marcelo_rebelo_sousa	2014-02-03	466	rebelo marcelo sousa 
jose_socrates	2014-02-20	249	pais ir 
rui_vitoria	2015-10-07	66	jogo vitoria rui desporto 
paulo_bento	2015-07-31	183	bento paulo 
vodafone	2014-12-28	103	portugal 
jose_mourinho	2014-04-08	366	jesus jorge 
partido_social_democrata	2015-02-22	260	ver 
cristiano_ronaldo	2015-11-15	30	porque cristiano 
pt	2014-03-19	491	presidente 
ruben_neves	2014-09-22	78	silva joao carvalho 
bes	2015-02-04	414	presidente grande espirito santo jesus 
cavaco_silva	2015-05-05	145	pode 
paulo_bento	2014-04-27	74	bento melhor paulo 
correio_manha	2015-03-06	83	anos hoje 
partido_comunista	2014-05-15	331	ps 
lisboa	2014-01-16	403	porto melhor 
antonio_costa	2015-07-12	59	ps grande antonio sobre costa 
sonae	2014-09-18	47	paulo 
futebol_porto	2015-06-06	428	costa 
madeira	2015-03-25	313	nada costa 
partido_comunista	2015-09-21	76	aqui ps 
partido_social_democrata	2014-02-26	174	governo vai 
espanha	2014-02-27	169	portugal 
publico	2014-10-10	162	doce en 
jorge_mendes	2014-04-09	116	bento mendes noticias paulo jorge 
tvi	2015-03-04	27	la 
alentejo	2015-04-22	405	sobre 
paris	2014-10-01	129	video 
pinto_da_costa	2015-01-24	288	pinto costa 
passos_coelho	2015-03-07	105	fazer coelho passos 
dn	2015-05-30	158	ano diario noticias 
partido_socialista	2015-10-08	174	governo 
expresso	2015-03-16	301	grande portugal 
cristiano_ronaldo	2014-02-28	296	cristiano 
partido_popular	2015-10-29	253	del 
alemanha	2015-09-11	361	passos 
jose_socrates	2015-04-03	385	costa 
partido_comunista	2015-05-17	40	jornal ps noticias 
espanha	2015-04-25	110	real 
passos_coelho	2014-07-07	41	real hoje coelho passos 
porto	2015-12-01	362	benfica 
cavaco_silva	2015-08-17	305	anos 
edp	2015-04-28	331	portugal 
julen_lopetegui	2015-02-10	394	jose 
bruno_de_carvalho	2014-11-04	44	sporting bruno carvalho benfica 
julen_lopetegui	2014-12-09	192	fcportoworld video amp fcporto 
luis_figo	2015-04-02	346	agora 
julen_lopetegui	2014-11-21	45	aqui es grande fcporto la 
jeronimo_sousa	2015-02-21	195	jeronimo sousa 
barack_obama	2015-11-15	115	grande 
futebol_porto	2015-01-04	391	tao 
partido_popular	2014-12-13	276	ps 
siria	2015-08-22	172	la 
rui_vitoria	2014-11-19	123	vitoria rui portugal 
madeira	2014-10-22	291	contra dia 
passos_coelho	2015-05-09	105	jornal governo coelho diz passos 
antonio_costa	2014-06-25	262	lisboa antonio costa 
pingo_doce	2015-09-25	111	doce pingo 
siria	2014-07-12	8	grande vitoria 
julen_lopetegui	2014-08-16	176	fcporto 
barack_obama	2014-05-21	452	video 
pingo_doce	2014-10-28	279	doce pingo 
marcelo_rebelo_sousa	2014-07-15	92	rebelo marcelo porto sousa 
jeronimo_sousa	2015-01-31	123	jeronimo sousa 
nos	2015-06-06	175	bem 
jose_mourinho	2015-09-22	291	jose 
jorge_mendes	2014-05-04	33	mendes jorge 
lionel_messi	2014-10-13	26	ronaldo cristiano 
passos_coelho	2014-10-18	173	coelho passos 
dn	2014-06-28	322	diario quer noticias 
meo	2015-03-31	104	sempre anos 
espanha	2014-04-21	214	desporto 
portugal	2015-01-09	469	jornal 
partido_socialista	2015-04-22	263	governo 
jorge_mendes	2014-10-28	9	pode mendes sempre fazer vai jorge 
londres	2014-06-27	305	cristiano 
cristiano_ronaldo	2014-12-13	88	real cristiano 
lionel_messi	2014-12-29	430	ronaldo 
antonio_costa	2015-06-21	135	antonio diz costa 
continente	2014-02-27	499	novo 
antonio_costa	2015-06-15	59	ps antonio costa 
bes	2014-10-18	218	vez espirito santo 
continente	2014-11-30	70	grande 
zara	2014-08-30	108	fazer ver 
pinto_da_costa	2014-08-09	82	pinto ainda ver vai costa 
antonio_costa	2015-04-24	95	antonio costa 
cristiano_ronaldo	2015-05-18	90	video 
jorge_jesus	2015-04-04	221	sempre carregabenfica jesus jorge 
continente	2014-07-21	76	aqui 
zara	2015-04-20	247	quer 
jorge_jesus	2014-08-14	9	quer benfica jesus jorge 
sonae	2015-09-21	19	dia hoje portugal 
sonae	2014-12-13	214	aqui 
alemanha	2015-02-25	114	portugal 
jose_socrates	2015-06-28	145	pode 
cristiano_ronaldo	2014-03-09	13	mundo futebol cristiano 
madrid	2015-11-20	79	todos benfica 
alemanha	2014-09-01	85	jogo 
continente	2014-02-08	97	ano 
luis_figo	2014-04-23	161	mundo futebol ronaldo cristiano 
partido_popular	2015-05-15	275	el 
paulo_portas	2014-02-15	47	portas paulo 
alemanha	2014-09-17	141	fcporto 
portugal	2014-03-04	13	amp fazer cristiano 
antonio_costa	2014-02-26	95	lisboa antonio costa 
alemanha	2015-04-21	474	portugal 
bruno_de_carvalho	2014-06-06	75	porto bruno carvalho benfica diz 
edp	2014-10-17	303	aqui 
dn	2014-03-09	151	marcelo portugal 
rui_vitoria	2015-10-04	202	vitoria rui 
bes	2015-01-10	71	vitoria espirito santo sobre 
pinto_da_costa	2015-01-17	133	pode jogo pinto porto costa 
dn	2015-09-20	327	sempre 
jose_socrates	2015-01-27	224	jose 
madrid	2014-08-30	26	cristiano 
bloco_esquerda	2015-05-08	26	cristiano 
alemanha	2014-10-22	272	sporting jogo tudo jesus 
luis_figo	2014-04-18	321	mundo futebol ronaldo cristiano 
rui_vitoria	2014-01-11	31	tao vitoria rui bem benfica 
rtp	2015-11-25	478	benfica 
partido_social_democrata	2014-04-02	223	sempre 
cristiano_ronaldo	2014-06-02	495	desporto 
pinto_da_costa	2015-01-15	235	presidente ano sempre pinto melhor costa 
catarina_martins	2014-02-23	56	catarina martins 
joao_moutinho	2014-05-29	15	fcportoworld amp joao 
nos	2015-06-19	217	todos 
pinto_da_costa	2014-07-05	64	fcportoworld fcporto pinto costa 
galp	2015-01-29	301	jornal 
siria	2014-05-25	256	contra via 
sonae	2014-10-28	473	noticias 
lionel_messi	2014-12-14	305	cristiano 
futebol_porto	2015-08-27	44	fcportoworld sporting benfica 
lisboa	2015-10-05	469	jornal 
jose_socrates	2014-05-03	409	pais 
futebol_porto	2015-06-28	309	fcportoworld 
vodafone	2015-09-28	458	portugal 
partido_comunista	2014-06-13	282	dizer costa 
pinto_da_costa	2015-05-14	165	carregabenfica fazer costa 
porto	2015-06-08	255	melhor 
pingo_doce	2015-04-04	404	doce pingo bem melhor 
partido_popular	2014-11-29	25	del ir contra todos porque la 
lionel_messi	2014-03-19	290	del cristiano 
barack_obama	2014-11-15	188	presidente 
russia	2014-05-28	326	ronaldo real cristiano 
galp	2014-03-25	119	sempre 
alentejo	2014-04-05	409	video 
partido_comunista	2015-03-09	29	dia 
sic	2014-03-13	54	jogo benfica sobre noticias 
luis_figo	2014-03-31	448	vez 
tvi	2015-04-20	184	silva sobre 
sonae	2015-01-19	469	jornal 
porto	2015-04-13	368	santo 
bruno_de_carvalho	2014-11-13	207	sporting bruno carvalho 
siria	2015-07-26	170	en ver via 
jose_mourinho	2014-03-25	267	vai 
passos_coelho	2015-08-03	105	coelho passos 
lionel_messi	2014-06-03	119	ronaldo en 
julen_lopetegui	2014-06-01	64	fcporto el 
alemanha	2014-01-23	488	portugal 
jose_mourinho	2015-10-03	247	quer 
siria	2014-05-26	69	dizer pinto 
lionel_messi	2014-02-25	484	novo 
continente	2014-09-06	34	vez 
sic	2014-05-12	65	noticias 
partido_social_democrata	2015-02-13	59	video ps 
madrid	2015-11-27	203	amp real vai 
sic	2015-03-17	119	ir bem anos 
madeira	2014-06-18	174	governo sobre 
partido_popular	2014-06-23	457	del el la 
paris	2015-04-09	490	porto 
dn	2015-04-24	151	diario noticias 
cristiano_ronaldo	2014-12-27	427	cristiano 
edp	2014-11-20	209	sobre 
antonio_costa	2015-11-06	28	antonio sobre costa 
jorge_mendes	2015-11-30	278	ano mendes jorge 
barack_obama	2015-01-09	303	fazer jesus 
lionel_messi	2014-10-11	32	joao melhor 
sic	2014-11-04	158	fazer noticias la 
antonio_costa	2015-04-20	167	quer antonio costa 
sporting	2015-07-13	52	jesus jorge 
correio_manha	2015-09-21	298	melhor 
lisboa	2015-09-11	281	carregabenfica benfica 
meo	2015-03-05	169	ver portugal 
iker_casillas	2015-01-09	36	desporto 
bes	2015-02-06	71	espirito todos santo anos 
edp	2015-02-04	103	fazer portugal 
donald_trump	2015-11-19	132	real 
pt	2015-01-16	156	sempre 
passos_coelho	2014-02-17	124	coelho via diz passos 
acores	2015-02-17	402	grande 
lisboa	2015-06-02	89	vai 
meo	2014-07-18	21	portugal 
passos_coelho	2015-05-17	340	coelho passos 
iker_casillas	2015-04-27	177	del la 
paris	2015-08-20	312	sobre 
marcelo_rebelo_sousa	2015-09-27	328	rebelo marcelo sousa 
nos	2015-07-27	203	fazer vai 
futebol_porto	2014-02-22	152	ainda ver la 
dn	2015-08-25	240	ano diario noticias 
vladimir_putin	2014-04-21	324	nada 
jose_mourinho	2015-03-23	231	fcportoworld portugal 
cristiano_ronaldo	2015-10-07	255	mundo del el cristiano 
pingo_doce	2014-08-28	111	aqui novo doce pingo todos 
benfica	2014-06-03	188	sporting 
eusebio	2015-07-03	203	fazer vai 
nos	2014-01-12	228	fazer 
meo	2015-01-12	425	ver 
bes	2015-08-28	71	espirito santo 
expresso	2015-02-04	256	novo 
madrid	2014-04-18	451	real cristiano 
espanha	2014-07-13	119	anos 
partido_comunista	2014-08-04	405	ps 
sic	2015-05-20	201	bem melhor ainda 
londres	2014-10-02	67	en 
nos	2014-06-14	147	dia 
pinto_da_costa	2015-07-06	106	quer pinto bruno carvalho costa 
partido_socialista	2014-12-08	378	ano 
vladimir_putin	2014-08-11	172	mundo la 
acores	2014-08-05	342	diz noticias 
lisboa	2015-03-22	360	dia 
jorge_mendes	2015-03-09	70	mendes grande el la jorge cristiano 
jose_mourinho	2015-12-01	224	jose desporto 
siria	2015-03-28	205	la 
passos_coelho	2015-06-17	96	coelho passos 
futebol_porto	2014-01-14	52	dizer vitoria bruno jesus jorge 
pt	2014-04-03	175	jornal nada pode fazer agora 
continente	2014-11-14	379	mundo tudo 
eusebio	2015-08-07	223	grande sempre benfica 
publico	2014-03-07	146	governo 
alentejo	2015-03-22	310	amp 
nos	2015-01-24	0	via 
madeira	2015-05-17	284	benfica hoje paulo 
pt	2014-06-04	144	porto diz 
italia	2014-08-26	271	costa 
zara	2015-03-02	449	ir 
jeronimo_sousa	2014-09-20	195	jeronimo tudo sousa 
barack_obama	2014-05-15	128	pode 
futebol_porto	2014-04-24	309	fcportoworld 
partido_social_democrata	2015-03-03	402	ps 
lionel_messi	2015-03-23	25	melhor ainda cristiano 
lisboa	2015-09-12	312	carregabenfica benfica 
galp	2014-05-06	352	vai 
sporting	2014-03-17	1	melhor 
pingo_doce	2015-04-01	162	doce pingo 
vodafone	2015-09-25	7	porto ver diz portugal 
partido_comunista	2015-12-04	146	governo 
partido_comunista	2015-10-13	63	ps governo 
joao_moutinho	2015-02-18	425	pode joao ver diz 
porto	2015-01-14	465	del en el via 
observador	2014-12-29	169	portugal 
russia	2015-07-15	257	futebol 
paulo_portas	2015-11-11	254	portas diz noticias paulo 
russia	2014-04-15	38	ronaldo agora 
bes	2014-05-26	22	novo espirito santo benfica vai paulo 
pinto_da_costa	2015-10-01	235	pinto costa 
paulo_bento	2014-07-07	57	bento porque paulo 
madrid	2015-09-11	58	ronaldo real 
pingo_doce	2014-02-19	1	pingo melhor 
madrid	2015-07-17	290	mundo del real en el cristiano 
jeronimo_sousa	2015-04-11	195	jeronimo sousa 
lisboa	2014-03-29	1	tudo melhor 
algarve	2015-03-22	259	portugal 
benfica	2015-09-18	26	mundo carregabenfica melhor 
lionel_messi	2014-06-02	266	todos 
iker_casillas	2015-09-06	15	fcporto 
jorge_mendes	2015-07-11	70	mendes benfica jorge 
apple	2015-04-26	148	todos 
eusebio	2014-11-08	199	sempre carregabenfica melhor 
londres	2014-06-22	424	cristiano 
catarina_martins	2015-06-14	120	jornal catarina martins antonio 
correio_manha	2015-03-21	137	melhor 
algarve	2014-02-22	492	portugal 
cristiano_ronaldo	2015-08-24	305	cristiano 
julen_lopetegui	2015-08-15	192	fcportoworld amp fcporto 
portugal	2014-08-28	484	novo 
madrid	2015-08-10	86	jornal jogo vai 
jeronimo_sousa	2015-09-30	155	vez vou jeronimo ps antonio sousa costa 
benfica	2014-09-12	94	amp vitoria via 
dn	2015-05-14	148	diario todos noticias portugal 
partido_socialista	2015-05-03	277	pais costa 
portugal	2014-09-02	52	novo joao pinto jesus 
jose_mourinho	2014-07-22	67	video contra en el la 
acores	2014-06-15	188	anos diz la 
meo	2015-10-21	469	jornal 
paulo_portas	2014-02-24	323	pode sempre portas ainda paulo 
sporting	2015-03-06	64	fcporto 
madeira	2014-08-23	53	santo porto dia 
jorge_mendes	2015-12-04	70	mendes jorge 
zara	2015-07-02	263	tudo 
partido_socialista	2014-06-23	341	ver 
lisboa	2015-02-12	24	benfica la 
rtp	2015-07-05	61	presidente 
catarina_martins	2015-06-27	493	catarina martins dizer 
passos_coelho	2014-08-25	200	passos coelho 
alemanha	2015-05-10	402	sempre 
passos_coelho	2015-01-11	214	coelho passos aqui 
jorge_jesus	2015-08-30	36	desporto jesus jorge 
rui_vitoria	2014-09-20	31	vitoria rui desporto 
portugal	2014-01-10	132	sobre ainda ver 
jorge_jesus	2015-09-18	243	jesus jorge 
continente	2015-09-13	203	vai 
ruben_neves	2015-03-30	375	porto 
bes	2015-02-11	408	espirito santo 
rtp	2015-08-13	326	sporting vitoria noticias 
sporting	2015-09-11	320	carregabenfica 
cavaco_silva	2014-03-10	265	ver agora 
expresso	2015-03-20	110	lisboa quer 
paulo_portas	2014-02-12	14	portas paulo 
catarina_martins	2015-10-18	120	catarina martins 
publico	2015-10-30	313	jose antonio 
zara	2014-07-18	359	amp tudo 
continente	2015-10-15	391	tao 
jose_socrates	2014-04-09	242	dizer tudo 
porto	2014-06-03	148	todos portugal 
partido_comunista	2014-11-08	248	anos 
lionel_messi	2014-10-14	196	ronaldo sobre 
passos_coelho	2014-10-11	112	tao jose coelho sobre passos 
pingo_doce	2014-10-12	279	doce pingo 
pt	2014-10-20	396	jogo 
benfica	2014-04-28	94	lisboa 
cavaco_silva	2015-08-12	358	dia 
passos_coelho	2015-07-02	92	rebelo marcelo coelho sousa passos 
observador	2014-11-26	23	sobre 
marcelo_rebelo_sousa	2014-04-13	73	rebelo marcelo sousa 
correio_manha	2014-01-09	117	hoje 
portugal	2014-02-03	38	agora 
alemanha	2015-04-30	89	vai 
iker_casillas	2015-10-23	192	fcportoworld 
partido_socialista	2014-01-22	390	quer 
antonio_costa	2014-02-23	180	lisboa antonio costa 
futebol_porto	2015-01-11	395	ver 
jeronimo_sousa	2015-11-10	250	jornal jeronimo sousa 
pt	2015-08-07	208	dizer 
antonio_costa	2015-09-17	150	antonio anos costa 
dn	2014-01-15	49	benfica portugal 
paulo_bento	2015-05-16	5	bento ainda paulo 
bloco_esquerda	2015-09-21	58	amp cristiano 
continente	2014-12-07	147	ir 
jose_mourinho	2015-02-04	52	mendes desporto jorge 
julen_lopetegui	2014-10-15	494	ver 
paris	2014-10-30	327	carregabenfica 
jose_socrates	2014-04-11	175	bem 
jose_socrates	2014-03-20	183	fcporto hoje paulo 
passos_coelho	2015-10-24	123	pais coelho passos 
pinto_da_costa	2014-08-08	271	pinto costa 
continente	2014-01-19	437	grande 
edp	2014-07-10	12	porque dia la 
lisboa	2015-04-15	206	portugal 
rtp	2014-07-27	75	bruno 
galp	2015-08-19	195	jornal martins jeronimo 
jose_socrates	2014-11-10	138	diz hoje 
paulo_portas	2014-07-01	47	portas paulo 
madrid	2014-12-28	212	cristiano 
bes	2014-04-23	343	espirito santo porto 
jose_mourinho	2015-04-09	177	es el la 
continente	2014-06-22	24	futebol la 
tvi	2015-06-12	470	nada 
vladimir_putin	2014-11-19	0	via 
publico	2015-05-14	110	real 
siria	2015-09-15	22	todos 
alentejo	2015-01-04	370	portugal 
zara	2014-05-23	117	hoje 
dn	2014-04-01	261	diario noticias 
tvi	2014-03-30	456	fazer 
pingo_doce	2014-11-20	157	doce pingo bem 
ruben_neves	2014-09-16	219	fcportoworld 
tvi	2015-01-12	170	ir 
futebol_porto	2015-11-16	430	mundo porque portugal 
ruben_neves	2015-11-23	219	fcporto 
partido_comunista	2015-03-21	123	pais lisboa melhor 
meo	2014-02-28	181	lisboa 
rtp	2015-07-18	29	anos portas diz noticias paulo 
marcelo_rebelo_sousa	2014-03-27	330	rebelo marcelo sousa 
nos	2015-09-05	485	vou 
benfica	2015-11-23	222	ir vou ver 
futebol_porto	2015-08-30	85	jogo anos 
dn	2014-02-13	29	diario lisboa noticias portugal 
lisboa	2015-10-22	249	ir quer 
antonio_costa	2014-06-09	28	antonio costa 
futebol_porto	2015-05-08	283	fcportoworld 
pinto_da_costa	2015-01-20	133	nada pinto jorge costa 
jeronimo_sousa	2015-01-16	250	jeronimo tudo hoje sousa passos 
pinto_da_costa	2014-07-07	135	pinto costa 
iker_casillas	2015-09-10	7	porto 
alemanha	2014-04-28	20	futebol 
pinto_da_costa	2014-03-16	101	pinto costa 
lionel_messi	2014-08-20	298	melhor 
acores	2014-01-17	406	fazer 
alentejo	2014-07-03	6	jornal dia costa 
pinto_da_costa	2015-06-09	235	silva pinto costa 
madeira	2014-05-11	170	ir ver 
londres	2014-04-04	335	video 
galp	2015-10-16	120	jornal martins jeronimo 
vladimir_putin	2014-09-13	0	via 
publico	2015-06-02	47	paulo 
meo	2015-09-18	97	novo ano 
sic	2015-07-05	272	dia jesus 
sporting	2015-09-14	236	vou hoje 
espanha	2014-11-17	30	porque 
madeira	2015-02-15	254	tao portas 
siria	2015-11-23	135	silva ano antonio costa 
siria	2015-07-03	147	dia 
jose_mourinho	2015-07-25	181	nada vez 
futebol_porto	2015-08-15	15	jogo contra vitoria fcporto porto 
lionel_messi	2014-08-30	58	nada es el cristiano 
catarina_martins	2015-03-20	197	catarina martins lisboa contra 
sic	2014-05-25	294	porque 
italia	2014-09-07	417	mundo 
publico	2014-10-16	77	portugal 
galp	2014-05-01	171	contra 
passos_coelho	2015-09-29	50	jornal coelho passos 
bruno_de_carvalho	2014-04-21	49	carvalho benfica 
vodafone	2014-03-12	27	la portugal 
continente	2014-03-05	160	dia la 
pt	2015-05-18	175	bem 
cristiano_ronaldo	2014-01-10	492	portugal 
madrid	2014-09-06	296	cristiano 
porto	2014-10-11	358	pais vou 
rui_vitoria	2015-06-28	194	vitoria rui sempre 
acores	2014-11-01	359	melhor portugal 
barack_obama	2014-08-25	206	pais vai 
antonio_costa	2015-05-13	81	nada tudo governo antonio ver costa 
luis_figo	2015-02-28	404	doce 
partido_comunista	2015-01-06	28	contra antonio costa 
nos	2015-04-21	117	vou diz 
paulo_portas	2014-09-17	407	novo portas paulo 
passos_coelho	2015-10-22	200	coelho passos 
passos_coelho	2015-11-20	18	marcelo pode coelho passos 
bes	2014-06-21	329	espirito santo 
madrid	2014-08-04	296	real cristiano 
eusebio	2015-02-07	222	aqui 
paris	2015-05-02	117	ir vou portugal 
jorge_jesus	2014-10-01	35	real jogo benfica jesus jorge 
jose_mourinho	2014-07-19	20	dizer desporto 
sporting	2014-04-01	5	porto ainda 
jorge_jesus	2014-01-31	440	jesus sobre vai jorge 
jose_mourinho	2014-03-31	130	porto 
luis_figo	2014-05-28	188	lisboa sempre portugal 
dn	2015-02-16	151	diario noticias 
catarina_martins	2015-10-26	493	catarina martins jeronimo portas passos costa 
partido_comunista	2014-07-26	146	governo 
vladimir_putin	2015-06-05	34	vez vai 
partido_social_democrata	2014-03-07	220	governo 
