passos_coelho,2015-11-03,liberal,socialistas,ministros,ideias,primeira,pede,sempre,governo,diz
paulo_bento,2015-09-16,super,mario,pinto,sportingcp,vitoria,joao,sobre,descontos,champions,faco,aparecer,slb,sergio,perto,estara,comentar,comecar,conseguiu,programa,jogo
passos_coelho,2014-10-14,defice,27,anuncia,ministros,2015,horas,pretende,reduzir,orcamental,ano,professores,25,pagamento,proximo,conselho,governo,defende,deve,18,noticiaaominuto
passos_coelho,2015-04-12,brincadeira,filhas,filha,ht,chamado,cargo,confianca,tb,continua,pois,inimigo,antonio,costa,primeiroministro,governo,vai
passos_coelho,2015-01-24,ii,60,tomasvasques,aprender,qdo,andou,mudou,proposito,guerra,dizia,escola,tvi24ultimas,comecou,decisao,mil,vergonha,opiniao,aberta,milhoes,sei
paulo_bento,2014-08-29,ronaldo,convocatoria,selecaoportugal,cristiano,mftvi24,convocados,condicoes,selecao,brunobgarcia1,albania,lopes,adrien,convocado,qualificacao,encontra,estado,jogo,rui,chamar,selecionador
passos_coelho,2014-11-10,mental,dada,direccao,inferno,votou,nota,regime,cabrao,forca,unica,memoria,gl,legislativas,cara,mesma,vitoria,noticia,cada,historia,forma
paulo_bento,2014-07-27,soares,alves,cedric,andre,alguma,martins,ricardo,parece,coisa
passos_coelho,2014-04-18,decide,demais,saude,fazem,coisas,tudo,porque,bem,inimigo,entrevista,philib81,completo,vicente79,passospm,pareceme,post,ruicruz,piada,sic,passoscoelho
paulo_bento,2014-09-22,papa,demitido,milagre,albania,responsavel,francisco,visita,sido,pais,moutinho,suceder,inimigo,comando,sportinguistas,treinador,site,insiste,tempos,sa,melhor
paulo_bento,2014-02-08,mundial2014,desporto,apuramento,paulobento,seleccionador,sapo,futebol,portugal
paulo_bento,2014-01-16,ruben,metade,amorim,epoca,segunda,sai,nesta,serio,caso
passos_coelho,2014-04-03,recebeu,cvazmarques,sim,manda,diario,gostava,relacoes,mentiras,tipo,intencao,antena,saber,gente,titulo,noticias,durao,salarios,pensoes,cortes,dia
paulo_bento,2014-08-10,almeida,ainda,nani,hugo,jsnotario,banco,fdesempregado,desta,pensar,tanto,deve,seleccionador,vez,andrerodpt,incrivel,sportingcp,concordo,adrien,captomente,unico
passos_coelho,2014-01-29,fotos,autor,sagres77,concorda,jsd,repetir,angelo,moral,escreve,correia,jornais,braga,tiago,reuniao,ministros,talvez,realidade,tbribeiro,percebe,tv
passos_coelho,2015-09-03,gato,debates,vai,refugiados,porque,portas,regional,enganar,propostas,boas,paulo,governo,noticias,espero,deu,razao,caixa,pois,ambos,politicos
passos_coelho,2014-01-20,marcelo,surpreendido,bastante,reaccao,segundafeira,coloca,rebelo,gato,facebook,confiante,sousa,porque,metro,virar,avancar,psd,coimbra,lider,pedro,negocios
paulo_bento,2014-06-11,brasil,copa2014,satisfeito,espirito,aldatelles,fcportoworld,ronaldo,jogadores,espera,todos,apoio,jogar,100,desporto,still,players,hes,ojogo,por,portugal
paulo_bento,2014-11-09,toda,gente
passos_coelho,2014-09-30,independente,declarou,24,reuniao,deputado,jsd,euros,trabalho,mil,geral,carlos,dizia,avanca,social,pago,contra,silva,pcp,pode,estar
passos_coelho,2015-07-10,congresso,boys,pedro,pm,vezes,disto,govpt,assumir,encerramento,sessao,muitas,empresas,ontem,nacional,vi,lisboa,proximo,razao,corrupcao,jcaetanodias
passos_coelho,2015-04-27,filha,50,sair,leite,leva,absoluta,25,abril,luxemburgo,dois,maioria,paulo,portas,paga,pedro,terceiro,palacio,dia,daqueles,pm
passos_coelho,2015-08-15,pontal,negocios,jornal,politicamente,filme,portugalafrente,resultado,mentira,pedro,defende,mallopes,verdade,despesa,vamos,portas,mandato,acabou,povo,espero,paulo
paulo_bento,2015-11-21,dai,espanhol,vais,man,oh,va,gajo,serio,ronaldo,anda,sportingcp
passos_coelho,2015-12-01,presidenciais,gostar,candidato,deixou,homem,esclarecer,admitiu,zero,nota,criticar,atitude,assumir,executivo,gabinete,costa,muitas,orcamento,lideranca,rio,2016
passos_coelho,2015-02-24,aceita,tribunal,salgado,espanha,manuel,davidscris,constitucional,recebeu,18,fim,17,ps,ontem,perguntas,jose,ministro,negocios,enquanto,pm,govpt
passos_coelho,2015-02-14,mentir,alemaes,bancos,schauble,syriza,resgate,significado,manuel,elevado,grecia,anda,ruimcb,joaogalamba,greece,par,destaca,cuidado,conto,ideias,criancas
paulo_bento,2014-01-13,ronaldo,votou,justica,rendimento,ouro,messi,bola,feita,zerozeropt,jogador,desporto,cristiano,desta,cr,claro,votaram,dntwit,espero,mendes,jorge
paulo_bento,2014-08-17,fizemos,jj,carregabenfica,jogo,empate,aveiro,principal,cc,bancadadeleao,lembro,nani,jardim,contrario,recordportugal,equipa,treinador,ainda
paulo_bento,2015-08-11,futebol,captomente,eheh,bom,trazer,empresario,esquecer,aposto,tentar,mendes,jorge,vem,portugues
passos_coelho,2015-07-20,cunha,nenhuma,silva,nega,abriu,veio,meter,atitude,abrir,grego,diferente,quer,portas,porta,materia,preco,via,baixar,pedro,diz
passos_coelho,2015-05-10,falhou,materia,social,governo,miseria,fome,biografia,diz,portanto,premio,desemprego,receber,dn,serio,popular,capa,mal,sociais,ah,dnoticias
passos_coelho,2014-10-16,orcamento,pensar,cmjornal,feito,estado,eleicoes,ironia,corno,agradecer,cont,tactica,abrir,convocados,centro,constituicao,jovens,sorte,criancas,querer,gl
passos_coelho,2015-09-16,troika,ausencia,player,carta,socrates,quis,precisava,tvi,pedro,costa,papa,37227,chegar,nunca,francisco,poder,merkel,vida,portugal,debate
passos_coelho,2015-08-21,debate,22,setembro,eleicoes,debates,quero,fugir,saber,toda,gente,portas,vai,la,convite,omalestafeito,quer,central,anterior,aceita,leite
paulo_bento,2014-02-25,prefere,futuro,cvazmarques,zerozeropt,hugo,almeida,convocatoria,porto,portugal,entrevista,antes
paulo_bento,2014-09-10,renovacao,lugar,querem,jorge,rui,novo,estrela,exigir,seleccao,chegada,pepe,festa,pra,saida,zorgabor,santos,dinheiro,tavares,comissario,feantur
passos_coelho,2015-11-23,mesmas,condicoes,garantias,boys,ganhe,oscomediantes,dixit,cunha,paris,elogiar,acimadetudoportugal,ex,tendo,jornalqcom,regime,exige,grosso,sal,sabem,rtp1
paulo_bento,2014-07-28,team,sousa,fcportoworld,infelizmente,william,captomente,bem,comecar,19,21,selecao,devia,olhar,20,jogadores,ganho,selecaoportugal,fazme,gostar,olho
paulo_bento,2014-08-19,nani,fdesempregado,sporting,seleccao,lesionado,apostar,convoca,clube,boas,cavaleiro,comecar,convocar,captomente,deixar,vai,acha,jogadores,opiniao,nacional,melhor
paulo_bento,2014-05-29,quaresma,aparentemente,avancado,sozinho,recebe,pepe,cristiano,decisao,tres,ronaldo,seleccao,nacional,agora,solonline,hoje,caracas,cenas,jornalistas,pa,tipo
paulo_bento,2015-01-29,rapaz,bater,ora,equipa,queria,nome,entao,faz,anos,hoje
paulo_bento,2015-04-14,presidenciais,candidatos,criticas,analise,passos,proximo,ano,video,costa
paulo_bento,2014-03-03,ivan,cavaleiro,fcportoworld,almeida,rafa,manager,hugo,selecao,portugal,ricardo,silva,costa,mundial,convocado,mane,still,play,players,today,local
paulo_bento,2015-02-17,fraco,beira,lista,treinador,caso
passos_coelho,2015-04-29,surpresa,dentro,financas,diz,surpreendido,filha,tap,luxemburgo,filhas,alerta,impacto,gold,categoria,significado,sob,primer,lusa,doce,edicao,greve
passos_coelho,2014-06-10,cavaco,trouxe,toma,apoia,podiam,perguntar,tc,boca,tv,opiniao,casa,lado,entao,tempo,anacatarinasant,devolucao,externa,assistencia,rapidamente,tornar
passos_coelho,2014-03-05,assembleia,parlamento,quinzenal,debate,cortar,protesto,despedir,abre,funcao,deputados,catarina,catarinamart,martins,oposicao,cortes,fala,sagres77,comecar,hoje,contra
passos_coelho,2015-02-13,grecia,portuguesas,pedem,responde,publicas,grego,greece,pedrosales,cuidado,joaogalamba,sobre,cavaco,media,mentira,sergiolavos,inimigo,perder,gregos,semana,vem
passos_coelho,2014-08-20,gostam,escrever,contas,pergunta,1o,ano,clubes,piores,ojogo,fazer,desafia,embora,logo,jogadores,maria,pach211,cavaco,pedro
passos_coelho,2015-10-28,existem,prazo,portas,dividas,paulo,tchapatata,seguranca,inimigo,portugueses,enquanto,governo,social,tao,homenagem,plano,demite,novo,precarios,lol,hora
paulo_bento,2014-04-17,elogia,alemanha,mundial,governo,inimigo,entrevista,assim,tuga,well,negociacoes,cenas,digo,scolari,oficial,dizia,consegue,dito,duas,desta,volta
passos_coelho,2015-07-27,lamenta,decisao,tc,made,recuperacao,acores,madeira,tvi24pt,todos,defende,coisas,lembra,2009,rendimentos,http,discurso,quatro,gajo,recuperar,spardal
paulo_bento,2014-09-14,surpreendido,mourinho,saida,fiquei,vitor,perdemos,qualificacao,percebeu,danny,desporto,jose,sai,perceber,europeu,passos,carvalho,problema,ricardo,entrevista,seleccao
passos_coelho,2014-10-24,salarios,publicidade,cr7,ganha,primeira,dinheiro,portugueses,vez,legislatura,segundafeira,obra,pe,proxima,fizeram,inimigo,europeia,europeu,palavras,nesta,conselho
passos_coelho,2015-06-15,say,tap,saravieiraa,privatizacao,pedro,cavaco,anibal,dont,metade,biografia,100,fazem,amp,portugal,contra,presidente,consequencias,silva,cumpre,obama
passos_coelho,2015-09-24,economico,escandalo,psocialista,enganar,desmente,tentar,declaracoes,volta,2015,costa,debate,primeiroministro,portugueses,diario,2011,antonio,fazia,pedro,defice,dois
passos_coelho,2014-07-08,alemanha,brasil,pais,apoiar,inimigo,80,champions,24,recebe,sul,ultimas,diz,seguro,tvi,horas,politico,comissario,tsu,antonio,silva
paulo_bento,2014-03-09,patricio,duvidas,tirar,deixar,aldatelles,rui,sporting,evidente,arbitro,2a,adrien,mau,qualquer,homem,falta,agora,sobre,pedrosales
passos_coelho,2015-08-28,inaugura,sns,metro,wordpressdotcom,licao,dividido,devemos,especie,esperar,percebo,empresa,conseguiu,pedro,rir,frente,qualquer,sobre,governo,ninguem,novo
paulo_bento,2014-05-18,cup,23,world,go,man,squad,final,fcportoworld,portugal,big,going,day,treinador,win,portugoal,amanha,melhor,ganhou,vencer,2013
paulo_bento,2015-11-27,peseiro,espirito,cinco,santo,jardim,nuno,ano,jose
passos_coelho,2015-04-26,filha,luxemburgo,sair,convidou,emigrar,marco,dntwit,oposicao,joaomiranda,2011,lider,25,abril,pais,catarina,lamenta,bancarrota,sido,alternativa,minister
passos_coelho,2015-05-19,quinzenal,abre,manter,catarina,acusa,martins,acreditam,carlos,debate,orcamental,costa,anunciou,parlamento,admite,banco,investigado,minho,pgr,publico,fraude
passos_coelho,2014-12-23,existem,ricos,recorde,bate,sugere,estrumeira,funcoes,desempregados,natalidade,mota,emigracao,professores,perguntar,tempos,parlamento,soares,diz,acusa,logo,problema
paulo_bento,2014-09-08,fim,seleccao,coelho,serio,sporting,explica,portugoal,albania,passou,niltoncomedy,pressao,futebol,coach,ainda,passos,youtube,treinar,nani,seleccionador,baza
passos_coelho,2015-08-24,radical,substituicao,enviar,paulo,decidiu,crise,portas,solucao,direita,coligacao,tomasvasques,fazme,conclusao,face,atras,mes,lembrar,grande,http,horas
passos_coelho,2014-10-15,conferencia,imprensa,financas,mesma,discurso,hora,orcamento,faz,feito,privado,pensar,investimento,camara,crescimento,ministros,eleicoes,espera,tao,jose,socrates
paulo_bento,2014-12-20,santo,renascenca,antonio
passos_coelho,2014-01-19,coimbra,presidenciais,novidades,jo4nito,fiz,cerca,metro,500,avanca,confirmar,resposta,pergunta,apoio,marcelo,manifestantes,podera,protesto,recebe,bytoke,pedro
paulo_bento,2015-11-30,lavelas,motivo,convocado,nuno,mim,noite
passos_coelho,2015-06-04,despedir,contribuintes,causa,ultima,hora,inimigo,paulo,portas,continuo,assunto,duvida,mentiroso,especulativa,anos,tsu,pedro,apresentar,asbeiras,programa,apresentacao
paulo_bento,2014-08-28,deixar,poder,fazer,pois,lesoes,ananiribeiro,culpado,ex,capacidade,ficamos,penteado,lopetegui,renovacao,deviam,viver,sorte,oliveira,fpf,facto,ganha
paulo_bento,2015-10-30,caro,sergio,parabens,sa,dizem,jesus,pinto,agora,ainda
passos_coelho,2014-02-02,dr,rajoy,en,vive,va,trouxe,todo,mundo,editeestrela,pec,portas,porta,la,paulo,troika,citar,espanhol,costas,mallopes,queres
paulo_bento,2015-01-12,parte,momentos,fifa,corte,cabelo,seleccao,mundial
paulo_bento,2014-07-07,treinar,mundial,vejo,fhf,porque,poder,seleccao,ir,sobre,falar,rtp,pode,conheco,ganhou,niltoncomedy,carlos,programa,sei,happy,por
passos_coelho,2015-11-25,belem,preco,maria,sessao,novembro,democracia,parlamento,curto,executivo,costa,25,esquerdanet,historia,portuguesa,antonio,minister,prime,portas,40,11
passos_coelho,2014-10-20,crato,publica,educacao,democrata,politica,debates,antecipadas,fazer,pedro,manifestantes,ganha,pouco,37227,divida,suficiente,carga,feantur,ministro,eleicoes,despesa
passos_coelho,2015-06-29,juros,vir,dizer,divida,forma,hoje,bom,dia,entrevista,grecia,conforto,ninguem,pode,olhar,alemao,braga,vitriolica,zona,algum,mente
passos_coelho,2014-04-28,morrer,grupos,cultura,vasco,cedo,diga,conseguiu,votar,dois,tao,antes,alguem,lido,classe,liberal,ricos,tomou,pedrotomas1975,psd,pobres
passos_coelho,2014-06-07,falhar,olhar,seguranca,politicas,sociais,chegou,estado,quer,diz,estabilidade,preciso,momento,queres,passado,vai,domingosmiguel,marques,tempo,mendes,criticas
paulo_bento,2014-10-10,reconhece,falhou,faltou,desculpas,pedido,mftvi24,carvalho,ricardo,zecarlossa,alves,bruno,futebol365,saida,desporto
passos_coelho,2014-03-06,assis,salazar,secretariogeral,mentiu,cortes,efeito,ultima,policia,hora,nocao,parlamento,manifestacao,protesto,pedir,actual,responder,angela,bloco,diz,vamos
passos_coelho,2014-05-19,falhar,noticias,afasta,cenario,disseram,ministerio,cultura,19,radio,pec,maio,rtp,socialistas,pensei,opinion,100,esquecer,maisactualblog,segunda,abril
passos_coelho,2015-08-17,muda,cdspp,22,nome,modelo,salarios,pedro,desemprego,youtube,governo,boys,inimigo,pontal,20102011,mourinho,parecia,pais,best,regresso,loureiro
passos_coelho,2014-11-28,afasta,cgd,aumento,impostos,cenario,new,bes,admite,acima,pedro,causa,tsf,1001ptspt,emigracao,salhelder,socrates,surpresa,entrevista,crescimento,primeiroministro
paulo_bento,2014-06-08,coentrao,meiocampo,sporting,opcao,amp,cristiano,quaresma,ronaldo,diz,faz,90,gostar,beto,acerca,jsnotario,eduardo,ponta,fazer,postiga,perguntas
paulo_bento,2014-06-14,22,beto,21,fifa,por,postiga,coach,cup,23,world,pereira,2014,joao,menino,fcportoworld,mal,porque,seleccao,mundial,campinas
paulo_bento,2015-09-15,tv,claro,comentador,sim
paulo_bento,2014-04-09,2016,coach,contrato,selecao,portugoal,portuguese,renovacao,selecionador,continue,portugal,renovou,fica,nacional,fpf,renovar,futebol,treinador,seleccao,seleccionador,natural
paulo_bento,2015-08-21,arranque,sportingcp,100,jesus,deste,jorge,apenas
passos_coelho,2014-04-16,entrevista,seis,vezes,europeias,jose,assis,ricciardi,portas,semana,ontem,cortes,sic,cabelo,problemas,primeiroministro,mesmas,oito,acusa,pouco,humor
passos_coelho,2015-09-22,2015,2011,debate,debater,mentira,ruimcb,martinsana,paf,genio,cabrao,outro,dois,divida,fmi,parece,convite,pagamento,recusou,contra,responder
passos_coelho,2014-01-14,cedo,joaovale,cristiano,ronaldo,entrega,premio,candidatura,rajoy,lideranca,durao,barroso,mocao,sextafeira,podem,psd,publico,comer,diria,pagar,minuto
paulo_bento,2014-03-16,quaresma,alvalade,conclusao,mundial,principal,levar,lavelas,minutos,fernando,aguenta,precisar,brasil,convocar,william,trouxe,uns,devia,vamos,leaodealvalade,alguem
passos_coelho,2014-11-16,macedo,demitirse,miguel,filha,3o,servicos,marques,empresa,mendes,estrelaserrano,ministro,governo,contra,manter,dignidade,demissao,deu,passo,queria,licao
passos_coelho,2014-06-27,comissario,triste,decisao,juncker,garante,maos,futuro,comissao,europeia,portugues,fica,preparar,poe,apoia,alto,mundial,lideranca,uniao,durao,comecar
passos_coelho,2014-03-11,manifesto,linha,nova,divida,realidade,35,mil,financiamento,causa,milhoes,li,imagens,aconteceu,completamente,esperar,mensagem,crescimento,euros,catarina,diz
paulo_bento,2015-02-28,co,conta,jogar,benfica,sporting,jogo,antes
passos_coelho,2015-03-06,falta,demissao,dinheiro,pagar,imediata,sol,social,seguranca,pedro,peticao,costa,primeiroministro,demitiu,caso,inimigo,pessoas,ainda,socrates,solonline,politica
paulo_bento,2014-09-30,naquela,primarias,eder,almaradona,alternativa,teimoso,crl,comentario,comecar,defesa,marco,ve,merda,jogar,vitoria,bifeahcasa,omalestafeito,falta,selecao,video
paulo_bento,2014-03-28,fernando,mftvi24,junta,queiroz,santos,futebol,scolari,vergonha,seleccao,mundial,desporto,falar,carlos,ainda,medida,pires,chamado,cup,cortar,world
paulo_bento,2014-06-05,solucoes,desporto,espera,criar,bola,chamada,junto,12,encontro,mundial2014,sai,recebeu,encontrar,co,ronaldo,desde,vitriolica,zerozeropt,seleccao,jogar
paulo_bento,2014-09-05,william,mftvi24,adrien,convocado,play,good,hes,one,defesa,carvalho,benfica,pessimo,fcportoworld,re,renovacao,joga,haver,zecarlossa,decisao,tres
passos_coelho,2015-08-29,rangel,orgulhopsd,investigado,casos,pfl1976,dividas,confirma,mandou,vidas,refugiados,governo,pq,tecnoforma,metro,seguranca,paulo,dividido,devemos,social,esperar
paulo_bento,2014-03-13,foste,leve,demais,amorim,carregabenfica,hoje,bom
paulo_bento,2015-09-03,demitiu,contrato,albania,federacao,saiba,fpf
passos_coelho,2015-11-05,manda,marco,psd,antonio,sobretaxa,rendimento,ftw,roubar,carneiro,los,novamente,la,tendo,reafirma,medico,artigo,ficamos,funcionarios,interessante,weebly
passos_coelho,2015-07-16,ideia,grego,moreira,aventar,acordo,desaparecer,acusa,abandona,porto,rui,comunicado,respostas,sala,salgado,40,fizeram,mentir,elogia,dn,ps
passos_coelho,2015-01-31,pobreza,ine,dados,risco,situacao,diz,sobre,assume,honra,compromisso,atual,conto,criancas,filme,estrategia,orgulhopsd,governo,actual,grego,unica
passos_coelho,2015-04-13,sozinho,ruimcb,ideia,tudo,feita,filha,manuel,tres,eleitoral,segundo,economia,documentos,filhas,crescer,descida,tratar,fc,financeira,zero,filhos
paulo_bento,2014-06-13,william,deixar,banco,levar,futebol,zecarlossa,vamos,vao,disposicao,friendly,grande,accao,said,copa2014,maisportugal,like,todos,branca,termos,treinadores
passos_coelho,2015-09-26,apoiantes,indignado,cidadao,inconseguir,tsipras,frente,coligacao,aberto,ps,psdcds,ruimcb,expresso,pm,exemplo,grego,alguem,ali,sabemos,nabarra,homem
paulo_bento,2015-05-21,fiz,almaradona,pai,contas,outros,treinador,tanto,tempo,bem,ainda
paulo_bento,2014-06-06,ronaldo,lesao,start,last,encontrar,senao,quer,alemao,treinadores,escolher,melhores,passos,espero,fcportoworld,preciso,futebol,mundial,diz,torna,descer
paulo_bento,2014-12-13,maisfutebol,tvi24,empate,ficara,visto,mil,nada,luissobral,atras,mftvi24,informacao,falou,twitter,ficou,saida,claro,neste,barbosa,verdade,lopetegui
paulo_bento,2015-02-15,day,messi,cabelo
paulo_bento,2014-02-13,achas,baza,menino,co,puta,correr,duarte,capaz,lima,quer,lugar,pensar,brasil,levar,sei,falava,daniel,boloposte,bem,sporting
passos_coelho,2014-10-29,amor,acores,aniversario,som,outubro,ultimas,crescimento,governo,discursar,regional,trabalhadores,visita,propostas,interesses,encerramento,juntos,politica,politicos,desafia,sociais
paulo_bento,2014-05-09,un,en,lista,estar,la
paulo_bento,2014-04-18,bastante,andre,gomes,mister,manel,fique,mftvi24,elogia,recordportugal,alemanha,benfica,brasil,record,levar,devia,acho,mundial,desporto,inimigo,governo
paulo_bento,2015-05-16,treinador,desde,omalestafeito,ainda
passos_coelho,2015-06-17,grecia,algo,netmane,caso,pedro,portugal,quiser,financiamento,reafirma,investimento,tantos,venda,guerra,chamado,empresas,tap,quer,govpt,andrerodpt,previsoes
passos_coelho,2015-10-31,assis,preparado,cair,sabe,deixar,zorgabor,governo,tudo,negociar,fazer,pcp,acabar,dificil,vai,levar,possiveis,direccao,tomou,17,mallopes
paulo_bento,2014-04-03,atencao,estados,unidos,joga,zerozero,desporto,zehgato,1a,ruben,linha,amorim,adrien,relacao,merda,quaresma,sei,vamos,mundial,dizer
passos_coelho,2014-04-15,entrevista,sic,gomes,ferreira,consciencia,momentos,raminhoseffect,sempre,estado,achou,diz,jose,despesa,maximo,reducao,pensoes,pais,37227,alerta,propaganda
passos_coelho,2015-01-15,verdes,freitas,quinzenal,sextafeira,querer,albuquerque,acusa,primeiro,debate,ano,dnoticias,demonstrar,governos,presente,pedroprola,40,acabou,digital,tipo,continua
paulo_bento,2014-10-02,player,said,interview,last,moutinho,cristiano,portugoal,joao,ronaldo,leia,eduardo,tap,lopes,pinto,opiniao
paulo_bento,2014-04-01,record,resto,fcportoworld,amp,convocatoria,jogador,mentira,comportamento,servico,seleccao,mundial,lembro,tiago,quaresma,sporting,fernando,nacional,citar,credibilidade,esqueceu
paulo_bento,2015-08-07,dixit,tranquilidade,netmane,gosto
passos_coelho,2014-09-12,professores,empregos,correu,crato,justica,ministra,ano,confiante,sistema,melhor,nuno,cria,castelo,vida,diz,moedas,branco,passado,protesto,substituir
paulo_bento,2015-01-11,giro,aproveita,dificil,captomente,treinador,serio,vai
paulo_bento,2015-03-25,paulobento,desporto,zerozeropt,relvado,hipotese,sapo
passos_coelho,2014-03-10,linha,nova,precisava,tomasvasques,consenso,sei,queres,tempo,disse,filme,ps,teixeira,portugueses,cortes,acaba,acordo,santos,historia,ver
passos_coelho,2015-02-06,tantas,aceita,recebe,coerencia,modelo,inimigo,serie,tratamento,joaogalamba,porque,passar,luxemburgo,declaracoes,metro,vidas,filme,possibilidades,vao,acima,camara
paulo_bento,2015-11-05,sapodesporto,baza,conheco,nenhuma,fazer,diz
passos_coelho,2015-08-18,plano,absoluta,maioria,eleitoral,entregar,manta,rota,carta,informacao,tweet,som,mlopes,votos,sistema,destes,sul,lfrancobastos,receber,recebido,gosto
passos_coelho,2014-03-14,pr,descontos,desafio,pedro,insiste,braco,fala,ferro,desafia,cavaco,sicnoticias,porque,saida,primeiroministro,presidente,government,procura,oferecer,tantos,im
paulo_bento,2014-05-21,23,manel,convocados,dia,chuva,merecia,quaresma,sinceramente,sei,nani,carregabenfica,faca,convocado,minutos,oh,lista,brasil,sol,levar,portuguesa
paulo_bento,2014-02-03,portuball,portugoal,ricardo
passos_coelho,2015-09-08,dado,visitar,socrates,antonio,apoio,costa,paf,publico,vai,crise,sair,pedro,vamos,video,debate,inimigo,elogia,manuela,leite,dificil
paulo_bento,2014-10-28,edmapi,melgamike,estrela,slb,cedric,basta,escola,melhores,escolha,jogadores,lista,sido,deve
paulo_bento,2014-01-08,jogar,vamos,contra,aproveita,destes,algum,ve,tvi24,meiocampo,buraco,norte,la,golos,13,numero,aposto,embora,passa,perder,vergonha
passos_coelho,2014-09-08,bento,paulo,demitir,querem,responsabilidade,seguro,ira,sharkinho,visto,enquanto,poder,frente,anda,futebol,nunca,pais,continuo,caiu,responsabilidades,marcelo
passos_coelho,2014-08-10,seis,ferias,protesto,casa,pessoas,crianca,contra,protestos,algarve,governo,porta,presta,ruicruz,nessa,tuganews,silva,ui,cuidado,cavaco,rtp
paulo_bento,2014-04-27,ivan,josedepina,cavaleiro,convocar,deste,outra,jogo,ver,vai,quaresma,categoria,ouro,fa,leve,ruben,escrito,po,amorim,carregabenfica,sa
paulo_bento,2014-04-26,veja,maisfutebol,comentador,escolhas,barbosa,tomaz,morais,go,lopes,amigo,nuno,quaresma,pedro
passos_coelho,2014-06-25,2010,sagres77,explique,bento,pinto,demite,1o,paulo,abraco,revisao,cgtp,projeto,segundafeira,aprendeu,acontecer,interessante,portas,terem,proposta,diria
passos_coelho,2015-08-05,setembro,assegura,debate,iva,acima,recebido,antonio,2011,irs,costa,vip,todo,mudou,lista,papel,festa,revela,candidato,passado,mentiras
paulo_bento,2014-09-03,novidades,certa,queremos,mostrar,escolha,ricardo,mister,zerozeropt,contente,chamado,zerozero,sido,desporto
paulo_bento,2014-01-15,mundial,lesionado,lesao,berrador,agradece,apostar,dao,grave,coragem,danny,opcoes,ruben,metade,amorim,epoca,nani,novos,luissobral,patricio,segunda
passos_coelho,2014-12-07,conheco,mario,obras,alguns,sentido,homem,avaliacao,estado,grande,lata,investimento,contar,pedro,feantur,ue,defice,mentir,relacao,deste,nada
passos_coelho,2014-07-29,bes,podem,buraco,expressoonline,financeira,usar,portugal,chega,sharethis,vai,governo,via,inimigo,maduro,decisoes,especie,dava,jeito,tribunal,tirar
passos_coelho,2015-11-18,ya,macedo,cena,gajo,ppdpsd,paulo,vou,portas,qualquer,miguel,sei,governo,eleicoes,antecipadas,devolucao,terrorismo,gold,tudo,videos,mercados
paulo_bento,2015-11-22,ijtuga,37227,ficar,rui,melhor,ainda
passos_coelho,2015-06-08,urbano,mito,jovens,emigrar,emigracao,sugere,professores,desempregados,pedro,diz,govpt,momento,pm,fecha,sociedade,desafio,portugal,criancas,pinoquio,declaracoes
passos_coelho,2015-09-27,somosmais,portugalafrente,youtube,piegas,via,orgulhopsd,paulo,portas,lilianavalente,melo,dito,pede,ht,pedro,correr,acabou,maioria,nuno,mentiras,modo
passos_coelho,2015-10-27,governo,novo,apresentada,constituicao,proposta,mercados,toma,posse,executivo,escrito,sextafeira,acordo,jnegocios,josemssantos,queria,ministro,rua,conseguiu,apresentou,pr
passos_coelho,2014-03-03,solucao,defende,situacao,falam,rtp,politica,governantes,extremamente,re,coracao,coerencia,nojo,convite,psd,rangel,quer,apela,presta,linha,consigo
passos_coelho,2015-06-19,rendimentos,margvs,shyznogud,iva,reafirma,acabou,debate,quinzenal,hoje,pessoas,parece,fugiu,legislatura,parabens,dizer,ruimcb,sic,co,fisco,lei
passos_coelho,2014-04-08,arranque,guerra,espera,analisar,recebe,partidos,inimigo,assistencia,conclusao,salario,minimo,programa,acerca,versao,pais,troika,hoje,golpe,alunos,subida
passos_coelho,2015-08-11,tratado,frase,podia,jorge,lesados,sido,dinheiro,falta,queremos,tudo,zorgabor,dizer,bes,pontal,acreditam,vejam,aveiro,lata,juntos,outubro
passos_coelho,2014-08-24,iva,ajudou,aumentar,impostos,vencer,aumento,crise,diz,renascenca,nega,orcamento,grosso,sal,vontade,vai,mete,garante,governo,tido,ano
paulo_bento,2014-09-21,sporting,teimosia,patricio,rui,recordportugal,ferreira,record,entrar,jogadores,casa,vai,alvalade,fc,varios,treinadores,carreira,regresso,fizeram,passar,porto
passos_coelho,2014-11-21,ps,ferreiramcf,cai,proposta,decisao,todo,fica,filha,grande,cunha,dia,meteu,psd,costa,substituir,gold,2015,quer,vistos,pai
passos_coelho,2015-10-13,costa,entendimento,vai,tempo,portas,duvidas,questao,bloco,ditadura,continuar,quanto,depende,primeiroministro,paulo,saber,tecnica,acabou,avisou,antonio,evidente
passos_coelho,2014-12-26,natal,sorriso,passaram,mensagem,ano,donsegismundo,2015,primeiro,pedro,fim,menos,sms,dizer,carlos,vender,usa,niltoncomedy,mentira,estado,obrigado
paulo_bento,2014-09-19,despedido,deixar,completo,mim,jogador,extremamente,justificar,desporto,entrevista,jogo,cargo,fpf,ronaldo,moutinho,captomente,saida,mftvi24,treinador,diz,barbosa
paulo_bento,2014-04-20,aniversario,cena,ti,seleccao
paulo_bento,2014-04-15,procura,jardim,zerozero,desporto
paulo_bento,2014-12-19,treinador,grande,sporting,crescer,ajudou,ainda,pessoa,elogia,recordportugal,record,casa,boa,selecao
