434081385704587264	rt @record_portugal: inglaterra - : liverpool e um serio candidato ao titulo http://t.co/pjmlapitbu	487056592
648924731928739840	rt @kurtneverdie09: hoje somos todos portugueses. carrega  ! #carregabenfica	126978294
429974398335217664	rt @real_katestyles: here they are. niall and  together omfg #portuguese http://t.co/iivrlha3wf	411510809
667303433070751744	poneleiro 2015 #10   https://t.co/ptonofrjw4	84918596
561126531464839168	paul scholes ataca  http://t.co/gwv1gp8kjm	73249951
651014837410111488	chelsea reitera confianca em   http://t.co/tafjzydce2	26276346
420545280677670913	@atlanticlord o cristano ronaldo e  reservam ja uma cada um!	15980898
516700113524105216	jose # desafia marco silva a nao jogar para o empate:  pediu hoje ao treinador do... http://t.co/nqbnmenspf #dnoticias	22905057
527054568027222016	jose # e o unico portugues candidato a treinador do ano:  e o unico portugues entre... http://t.co/z2rjvpuhob #dnoticias	22905057
418483978774257664	rt @h0ranfreehugs: o sotaque do niall a imitar o  e top	761938771
596262461549977600	clube dos pensadores - , o campeao http://t.co/oy4uoxeuh6	19663485
441630029169299456	, comentador no mundial 2014  a empresa norte-americana yahoo, contratou  para ser o... http://t.co/tmlv2bgn5b	21486073
424967077032914944	rt @uberfotbalfacts:  is the fastest to reach 100 wins as a bpl manager.	29510178
430630222179098624	rt @record_portugal: inglaterra - : o massagista billy e que deu a palestra http://t.co/wf9e39d0md	1359401978
646799704228016128	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	2493447884
630328530107154432	soccer-chelsea manager  http://t.co/ot34gqlg3h	119715650
424211719225741312	o primeiro convidado do programa e baltemar brito, ex-auxiliar-tecnico de .	518762336
630334797936627712	soccer-chelsea manager  http://t.co/hazvrqkbsa	117388746
663075020994945024	ha muitas semelhancas entre o governo paf e 	24787524
418686635312947200	doente rt @transfersources:  has told juan mata he can quit chelsea. [daily mail]"	63452015
637771313185181701	rt @geniusfootball: that's  for you.. http://t.co/87nrltsvyo	56696878
419765561330262016	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	14347133
537025364187688961	 caminha para epoca de sonho # #specialone #chelsea #barclayspremierleague http://t.co/xh8yuxq6cv	31594288
419765985877696512	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	497778620
572115260091588609	rt @tipsfutbol: simplemente : http://t.co/vs3le2sas0	33050022
528558743252779008	 recorda passagem por leiria http://t.co/rvvtffb345	73249951
646798627994796032	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	1707241075
424560930916024321	rt @zedaguia: como diria um amigo meu o homem e de outro planeta ()	21259023
624119993177915392	rt @soccerst_:  enjoying pre-season.. http://t.co/cer74cen7q	125003027
517215248525176832	[rtp noticias]  acredita no sporting http://t.co/ycgbxioyuz	485975606
630462229171736576	soccer-chelsea manager  http://t.co/1x4nfyxqga	117388746
656862680066695168	 agride adolescente de 14 anos https://t.co/z5godxm0qn	178412854
646795380500230146	reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	626927311
594907277745889280	muita forte o ..... https://t.co/wbcnvrllrf	60543210
638452183629963264	rt @teamcronaldo: , you genius http://t.co/btp90cwjmv	244135934
