antonio_costa,2014-09-19,jogo,paulo,sporting,diz,fcporto,nada,fazer,rui,cristiano,agora
madrid,2014-11-24,todos,fazer,martins,jorge,es,vai,pode,anos,ano,rebelo
pinto_da_costa,2015-03-30,ps,ano,presidente,futebol,jose,amp,noticias,dizer,la,nada
lionel_messi,2015-11-04,porto,pingo,desporto,la,video,diz,aqui,presidente,santo,paulo
paulo_portas,2015-09-11,ps,costa,presidente,vou,governo,futebol,mendes,en,pingo,pinto
inglaterra,2015-08-15,pode,ps,fcportoworld,bento,antonio,tao,bruno,governo,joao,diz
jorge_jesus,2014-01-11,mundo,el,benfica,bem,vez,jornal,anos,jorge,costa,jogo
jose_mourinho,2014-02-09,tao,pinto,ir,passos,ps,vez,video,anos,ronaldo,la
sic,2015-07-07,noticias,carvalho,aqui,el,portas,catarina,rebelo,sobre,jorge,vitoria
pingo_doce,2014-01-01,rui,bruno,passos,vez,porque,porto,ps,marcelo,futebol,todos
bruno_de_carvalho,2015-05-21,marcelo,mundo,vou,ir,portas,pinto,doce,melhor,vitoria,sempre
marcelo_rebelo_sousa,2014-01-29,ver,cristiano,hoje,grande,benfica,quer,martins,santo,fcporto,bruno
eusebio,2015-03-03,carvalho,ano,anos,futebol,quer,espirito,paulo,todos,fcportoworld,la
lisboa,2015-06-26,jogo,santo,fcporto,contra,diz,hoje,pode,es,ano,carvalho
jose_mourinho,2015-07-03,ronaldo,pode,dizer,governo,ainda,sporting,martins,antonio,carvalho,lisboa
jorge_mendes,2014-10-31,contra,vou,portas,jogo,benfica,vai,pode,sporting,quer,real
bes,2014-01-12,bruno,rebelo,aqui,portugal,vai,real,tudo,ir,pinto,del
russia,2014-01-27,bento,sempre,silva,anos,cristiano,carregabenfica,vai,martins,aqui,governo
vladimir_putin,2014-07-15,sousa,dia,diz,hoje,del,doce,en,catarina,jose,costa
antonio_costa,2015-02-22,ir,ano,dia,sempre,bento,ronaldo,ver,pingo,carvalho,nada
alentejo,2015-03-05,en,ronaldo,porque,fcporto,portas,vez,espirito,ano,governo,vitoria
partido_comunista,2015-06-29,costa,espirito,ronaldo,passos,tao,contra,del,marcelo,dizer,anos
passos_coelho,2015-03-30,espirito,pode,agora,ano,martins,en,sporting,aqui,vai,governo
sic,2014-04-14,dia,vez,rui,martins,jornal,presidente,sporting,rebelo,en,tao
italia,2014-08-16,futebol,fcportoworld,mendes,pais,amp,tao,lisboa,la,nada,bruno
espanha,2015-04-26,bem,jornal,la,novo,jorge,vitoria,es,ano,governo,rebelo
dn,2015-08-14,sporting,futebol,jeronimo,video,governo,novo,espirito,doce,el,real
algarve,2015-09-10,melhor,paulo,rui,dia,tudo,vai,dizer,todos,pais,novo
passos_coelho,2014-12-17,agora,doce,jornal,desporto,ano,jogo,vez,sobre,martins,passos
pt,2014-09-04,fcportoworld,quer,contra,sousa,antonio,nada,hoje,presidente,jeronimo,tao
pinto_da_costa,2014-10-08,anos,grande,vitoria,ver,santo,jogo,el,aqui,portugal,benfica
partido_social_democrata,2014-08-09,es,fcporto,governo,hoje,silva,joao,noticias,diario,ainda,jogo
eusebio,2014-08-04,pingo,espirito,en,aqui,vou,cristiano,del,todos,coelho,contra
jorge_mendes,2014-03-23,paulo,sousa,es,dizer,diz,santo,jorge,ronaldo,marcelo,ps
siria,2015-08-25,diz,rebelo,futebol,carvalho,catarina,silva,rui,jorge,jose,bento
cristiano_ronaldo,2015-05-08,fcporto,rui,aqui,bem,pode,ir,jogo,paulo,quer,ainda
bruno_de_carvalho,2015-05-03,mundo,porque,passos,antonio,ver,el,vai,tao,vou,vitoria
bruno_de_carvalho,2014-02-13,porto,rui,coelho,melhor,anos,bento,cristiano,jornal,del,diario
bruno_de_carvalho,2014-08-18,noticias,jorge,joao,anos,futebol,hoje,diz,sporting,ps,jeronimo
madrid,2014-07-12,mendes,anos,ano,diz,carvalho,bento,jose,ver,video,governo
publico,2014-10-11,diz,dia,espirito,bento,del,cristiano,pinto,la,diario,tudo
antonio_costa,2015-09-09,tao,melhor,sporting,jeronimo,bem,portas,todos,pais,carregabenfica,vitoria
partido_popular,2014-10-09,bento,anos,vou,pais,espirito,fazer,contra,porque,futebol,bem
portugal,2015-03-29,novo,sempre,sobre,carregabenfica,antonio,governo,hoje,jornal,la,del
paulo_portas,2015-01-16,porque,sporting,cristiano,costa,video,jesus,diario,todos,ps,fcportoworld
antonio_costa,2015-10-01,aqui,martins,fcporto,jornal,antonio,fcportoworld,la,mundo,carregabenfica,jeronimo
madrid,2015-09-26,sobre,sempre,espirito,real,el,doce,pingo,aqui,ver,la
espanha,2014-06-16,futebol,ir,es,lisboa,mundo,portugal,santo,joao,jeronimo,sobre
paris,2014-04-11,todos,real,aqui,diario,fcporto,sporting,vou,ver,jogo,pinto
benfica,2014-08-07,ps,pais,vitoria,ano,nada,catarina,noticias,aqui,melhor,pinto
madeira,2015-11-09,carvalho,porque,futebol,diario,del,lisboa,mundo,antonio,desporto,quer
jorge_jesus,2014-12-11,porque,rebelo,vai,vez,dia,sempre,sporting,grande,ronaldo,amp
jorge_mendes,2014-01-13,todos,vai,santo,nada,aqui,amp,diz,presidente,la,pinto
benfica,2014-09-11,real,vou,ir,futebol,tao,novo,catarina,contra,martins,vitoria
inglaterra,2015-02-22,ainda,dizer,sempre,jesus,jeronimo,rui,sporting,tao,fazer,bem
nos,2015-08-18,jorge,todos,joao,doce,jeronimo,aqui,en,hoje,coelho,lisboa
cristiano_ronaldo,2014-03-11,todos,rui,diario,es,governo,catarina,jorge,quer,sobre,jeronimo
correio_manha,2015-10-07,marcelo,joao,el,dizer,sporting,ver,pais,jose,paulo,ps
paulo_bento,2014-08-03,sempre,passos,desporto,mundo,vou,bento,antonio,grande,jornal,la
partido_popular,2015-07-13,mundo,lisboa,dizer,jorge,aqui,fcportoworld,en,noticias,pais,fazer
italia,2015-10-08,diario,futebol,en,novo,sempre,costa,governo,pais,amp,grande
cristiano_ronaldo,2015-03-15,grande,jorge,la,ano,melhor,real,porque,novo,sempre,benfica
dn,2015-05-18,vou,rui,contra,paulo,novo,coelho,fcportoworld,porque,marcelo,santo
cavaco_silva,2014-02-12,coelho,portugal,real,desporto,ir,aqui,doce,tao,vez,es
futebol_porto,2014-10-24,ps,lisboa,fazer,marcelo,catarina,tudo,melhor,ir,del,jorge
partido_comunista,2015-10-18,costa,mendes,pais,lisboa,sempre,ano,benfica,vou,del,vitoria
zara,2014-03-30,vitoria,tao,grande,sobre,mundo,ir,marcelo,jesus,nada,dia
edp,2015-03-25,futebol,la,bento,carvalho,governo,passos,mendes,pais,sobre,pode
publico,2014-11-20,martins,jornal,silva,agora,porto,jeronimo,futebol,espirito,diario,governo
pt,2015-03-25,portugal,antonio,bento,pinto,presidente,tudo,catarina,rui,cristiano,coelho
zara,2015-03-17,ronaldo,vou,el,portas,jose,benfica,lisboa,video,ver,bento
marcelo_rebelo_sousa,2015-01-30,nada,benfica,vou,es,martins,fcporto,tao,video,pinto,carregabenfica
cristiano_ronaldo,2015-02-08,dia,cristiano,fcporto,contra,todos,jorge,bento,desporto,pinto,benfica
edp,2015-03-31,la,fcportoworld,porto,paulo,hoje,dia,jesus,fcporto,sousa,pode
publico,2014-01-30,fcportoworld,vai,bruno,jeronimo,fcporto,ainda,presidente,del,todos,noticias
joao_moutinho,2015-11-11,bruno,silva,antonio,espirito,tao,portugal,contra,vitoria,cristiano,paulo
observador,2014-05-09,desporto,rui,portugal,sporting,bruno,del,fcporto,ronaldo,cristiano,joao
bruno_de_carvalho,2014-04-27,ver,bento,ainda,pode,porque,jorge,pingo,dia,vitoria,espirito
julen_lopetegui,2015-02-11,amp,portugal,carvalho,ir,pais,mendes,presidente,paulo,catarina,el
marcelo_rebelo_sousa,2014-06-11,el,ronaldo,pais,ano,costa,diz,todos,contra,catarina,silva
passos_coelho,2014-09-27,passos,vou,sporting,ano,ir,todos,noticias,governo,marcelo,grande
pt,2014-05-11,jeronimo,el,passos,jornal,catarina,presidente,jorge,lisboa,fcportoworld,sobre
paulo_portas,2014-03-24,diz,tao,grande,en,paulo,quer,video,vez,jornal,catarina
ruben_neves,2015-07-01,pode,ronaldo,jose,vez,ir,carvalho,mendes,diario,del,lisboa
dn,2015-01-12,vai,del,paulo,carvalho,presidente,vitoria,diz,dia,cristiano,sousa
expresso,2014-12-01,vitoria,sporting,en,tudo,todos,espirito,grande,antonio,costa,fcportoworld
rui_vitoria,2015-11-25,doce,cristiano,pingo,sempre,bruno,video,vitoria,el,jeronimo,mundo
algarve,2014-08-18,portas,rebelo,sousa,fazer,jornal,dia,tudo,paulo,porque,benfica
partido_popular,2014-10-18,fcportoworld,vou,sousa,passos,fcporto,pais,real,silva,todos,bento
julen_lopetegui,2015-10-12,benfica,passos,vou,marcelo,jeronimo,video,sobre,nada,costa,amp
partido_comunista,2015-08-23,pais,vou,desporto,jose,ano,lisboa,quer,jeronimo,tudo,novo
partido_comunista,2015-09-22,ronaldo,todos,mundo,el,fcporto,contra,rebelo,catarina,martins,passos
paulo_portas,2014-09-26,dizer,ver,amp,sobre,diz,rui,portugal,jornal,grande,coelho
nos,2015-03-27,la,doce,dizer,mundo,quer,espirito,presidente,costa,ronaldo,grande
publico,2014-07-06,quer,jogo,es,el,porto,jesus,bento,mendes,fcportoworld,ir
jorge_mendes,2015-02-25,portugal,mendes,diario,benfica,tudo,fazer,noticias,ronaldo,passos,costa
nos,2014-12-09,video,ano,jornal,espirito,nada,pinto,pode,melhor,marcelo,cristiano
antonio_costa,2014-02-08,fcportoworld,mendes,ainda,antonio,noticias,carvalho,en,rui,sousa,ps
cavaco_silva,2015-04-24,tao,ver,pingo,santo,sempre,agora,espirito,fazer,hoje,futebol
madeira,2014-11-27,nada,jose,dizer,espirito,melhor,bruno,porque,pode,dia,sporting
correio_manha,2014-04-20,coelho,mundo,rebelo,sobre,tudo,bruno,ainda,pode,amp,pais
observador,2015-01-18,amp,dizer,todos,lisboa,joao,futebol,governo,santo,porque,martins
bruno_de_carvalho,2015-02-09,portas,vitoria,cristiano,es,rui,quer,video,pingo,carvalho,todos
correio_manha,2014-03-18,passos,el,en,aqui,carregabenfica,contra,portugal,ver,sousa,desporto
acores,2015-08-03,tao,sempre,mendes,desporto,diz,ps,benfica,novo,ir,rui
benfica,2015-06-08,video,carregabenfica,coelho,vai,hoje,agora,bruno,tao,contra,marcelo
antonio_costa,2015-11-12,sousa,aqui,desporto,dia,vitoria,en,anos,santo,agora,jose
marcelo_rebelo_sousa,2015-04-25,bem,jeronimo,real,noticias,desporto,sousa,ronaldo,ano,dia,tao
eusebio,2014-02-07,es,jesus,todos,hoje,jose,anos,catarina,benfica,portugal,vitoria
continente,2014-06-11,quer,agora,carregabenfica,jogo,mundo,santo,antonio,bento,bruno,ir
futebol_porto,2015-05-18,melhor,mendes,santo,bem,ps,catarina,sousa,dia,lisboa,paulo
galp,2015-11-16,ainda,jogo,ps,antonio,jeronimo,jesus,martins,tudo,novo,mundo
meo,2015-04-09,fazer,todos,ps,amp,carvalho,fcportoworld,sempre,jose,sporting,novo
jose_mourinho,2014-06-12,novo,futebol,jesus,presidente,desporto,carvalho,pinto,santo,quer,martins
luis_figo,2015-02-11,passos,paulo,la,sobre,futebol,pinto,catarina,real,espirito,cristiano
partido_social_democrata,2015-10-20,sobre,ronaldo,en,desporto,ano,vou,video,dizer,fazer,vitoria
rui_vitoria,2015-07-05,doce,noticias,ps,dizer,ver,fcporto,agora,rui,ainda,sporting
pinto_da_costa,2014-03-07,doce,governo,diario,vai,portugal,aqui,martins,dia,santo,ano
dn,2014-06-17,catarina,ir,agora,sobre,grande,joao,diz,santo,fcporto,fazer
partido_socialista,2015-07-09,pinto,espirito,quer,anos,sempre,sousa,rui,sobre,jorge,grande
partido_popular,2014-12-15,coelho,porto,sobre,video,pinto,bento,jose,noticias,grande,governo
pinto_da_costa,2014-12-19,joao,ps,contra,jeronimo,real,catarina,sousa,video,nada,bruno
inglaterra,2014-12-06,santo,silva,fazer,pingo,desporto,cristiano,ps,sobre,futebol,rebelo
benfica,2014-10-18,joao,ver,fazer,grande,paulo,presidente,santo,diz,pinto,vai
correio_manha,2014-08-10,ir,costa,contra,benfica,cristiano,desporto,la,jornal,rebelo,jogo
rtp,2015-01-12,contra,mundo,jesus,jeronimo,nada,passos,sempre,todos,doce,es
benfica,2015-01-04,portugal,ver,en,paulo,passos,aqui,joao,jornal,fazer,fcportoworld
vladimir_putin,2015-08-01,real,amp,marcelo,ver,mendes,novo,carvalho,todos,jesus,en
cavaco_silva,2014-04-10,porque,aqui,carvalho,bento,rebelo,vai,en,noticias,benfica,amp
antonio_costa,2014-04-26,carregabenfica,jeronimo,jose,ps,vou,coelho,doce,jesus,costa,ainda
pinto_da_costa,2014-07-19,benfica,la,grande,ainda,presidente,porto,portas,ronaldo,sousa,ano
marcelo_rebelo_sousa,2015-11-05,sobre,porto,joao,vai,ronaldo,en,hoje,grande,amp,novo
rtp,2015-09-07,portas,real,pingo,silva,vai,espirito,sporting,futebol,diario,agora
correio_manha,2014-01-08,noticias,lisboa,passos,ronaldo,bento,cristiano,dia,bem,sobre,del
russia,2014-12-10,porto,antonio,mundo,espirito,costa,quer,tudo,portas,santo,diz
passos_coelho,2015-09-07,fcporto,presidente,amp,jeronimo,en,governo,pode,diz,marcelo,dia
lionel_messi,2014-01-23,porque,mundo,ver,tao,bruno,sporting,ir,presidente,en,jesus
correio_manha,2014-01-30,amp,pinto,todos,dia,desporto,marcelo,video,ainda,benfica,aqui
siria,2015-06-28,governo,jogo,la,mendes,santo,grande,en,portas,porque,pode
tvi,2015-07-06,en,sempre,todos,video,ps,diario,bruno,agora,sporting,melhor
dn,2014-08-28,novo,jorge,el,tao,costa,pode,tudo,desporto,mundo,melhor
tvi,2014-10-24,dizer,novo,bento,melhor,silva,contra,pais,desporto,hoje,portugal
sonae,2014-12-12,martins,espirito,grande,vai,melhor,governo,joao,silva,ano,futebol
zara,2015-06-17,espirito,sobre,martins,rebelo,jose,vez,futebol,ver,coelho,marcelo
porto,2014-11-09,silva,fazer,en,bruno,lisboa,benfica,vou,ir,porto,vez
jose_mourinho,2015-04-03,fcporto,sousa,contra,futebol,ver,rebelo,melhor,carvalho,nada,vai
nos,2015-02-22,fcporto,espirito,jogo,vou,diz,fazer,tudo,sousa,antonio,contra
correio_manha,2014-03-13,benfica,cristiano,lisboa,ano,marcelo,dia,costa,contra,grande,futebol
edp,2014-03-14,contra,portas,espirito,fazer,sempre,vai,todos,ronaldo,hoje,coelho
continente,2014-10-10,ver,fcporto,marcelo,diario,espirito,bem,sousa,hoje,pode,carvalho
siria,2015-04-03,sousa,es,ano,ir,paulo,cristiano,vai,jeronimo,real,mundo
madeira,2014-01-15,portas,cristiano,es,quer,porque,melhor,joao,vai,diz,fcporto
futebol_porto,2015-04-20,melhor,martins,novo,ps,agora,fcporto,mundo,diario,antonio,sousa
jorge_jesus,2014-04-23,presidente,catarina,bruno,jornal,quer,rebelo,hoje,cristiano,bento,vou
dn,2014-01-31,porque,vez,ir,ronaldo,cristiano,catarina,nada,en,grande,es
pingo_doce,2015-05-12,futebol,benfica,bento,portugal,vitoria,rebelo,del,lisboa,jeronimo,quer
sporting,2015-08-22,carregabenfica,bruno,jogo,desporto,ps,real,nada,sousa,novo,fazer
continente,2014-05-02,desporto,carvalho,bento,real,silva,diz,pode,fazer,mundo,del
bruno_de_carvalho,2014-08-30,governo,espirito,porque,sempre,dia,agora,costa,marcelo,la,contra
jeronimo_sousa,2014-04-05,mendes,vou,presidente,portugal,melhor,sousa,joao,benfica,rui,pingo
madrid,2014-01-05,aqui,vitoria,el,passos,jesus,vez,la,rui,joao,grande
italia,2014-11-28,rebelo,doce,santo,vou,el,bruno,vez,melhor,vai,ainda
jorge_jesus,2014-01-26,ver,fcporto,ronaldo,espirito,desporto,silva,noticias,pode,presidente,portas
publico,2014-07-19,catarina,lisboa,diz,vai,bruno,rebelo,vou,anos,ver,fcportoworld
jorge_mendes,2015-08-14,dia,bem,agora,doce,ano,lisboa,noticias,real,vai,desporto
espanha,2014-02-05,sempre,silva,paulo,bruno,dizer,desporto,pode,diario,fazer,tao
joao_moutinho,2014-06-07,mundo,catarina,agora,porto,anos,lisboa,pode,governo,santo,marcelo
dn,2014-12-08,vitoria,martins,catarina,el,aqui,la,pode,costa,presidente,real
lionel_messi,2015-04-06,porque,vez,el,aqui,portas,sempre,en,sporting,governo,portugal
porto,2014-08-30,ronaldo,mundo,vai,carregabenfica,paulo,benfica,todos,sempre,novo,amp
madrid,2015-04-07,ir,vitoria,portugal,sporting,mendes,todos,coelho,carvalho,rebelo,nada
porto,2014-08-07,la,amp,porque,pais,jose,sempre,vai,contra,mendes,diz
porto,2014-03-31,antonio,melhor,ps,quer,pais,diz,pinto,novo,ver,el
partido_comunista,2014-05-25,sobre,martins,el,tao,rui,bento,vez,quer,es,bem
rtp,2014-12-16,la,fazer,coelho,ano,sobre,martins,real,santo,dizer,dia
partido_socialista,2014-01-17,doce,carvalho,real,pinto,vez,martins,novo,quer,presidente,ano
partido_social_democrata,2014-10-17,doce,sousa,bento,mendes,cristiano,ainda,ronaldo,futebol,costa,diz
cavaco_silva,2015-08-26,jornal,en,fcporto,ir,mendes,el,tao,video,bem,contra
catarina_martins,2014-02-07,costa,vitoria,sempre,coelho,lisboa,portas,catarina,video,benfica,bento
madeira,2014-01-22,jose,joao,dizer,pode,espirito,vou,pingo,vez,el,futebol
paulo_portas,2015-10-27,video,mendes,doce,lisboa,portas,portugal,dizer,pais,joao,fcportoworld
rtp,2015-02-23,pingo,mendes,real,desporto,quer,tudo,coelho,ver,catarina,bento
alemanha,2015-01-05,jeronimo,costa,sousa,bruno,aqui,passos,vai,porto,antonio,melhor
bruno_de_carvalho,2014-06-17,doce,pode,silva,costa,jeronimo,coelho,diario,antonio,bem,fcportoworld
jorge_mendes,2015-07-03,aqui,la,amp,todos,contra,real,jorge,ir,ronaldo,marcelo
cristiano_ronaldo,2014-07-02,paulo,el,dia,carregabenfica,ronaldo,fazer,grande,amp,diario,sousa
jorge_jesus,2015-10-15,fcporto,fcportoworld,ps,silva,dizer,bento,quer,ver,ronaldo,hoje
alemanha,2014-07-19,en,doce,aqui,pais,sporting,ver,bruno,catarina,carvalho,antonio
jeronimo_sousa,2014-04-25,jornal,jogo,mundo,anos,nada,melhor,fcporto,la,silva,ir
futebol_porto,2014-01-01,fazer,aqui,bento,pinto,portas,futebol,vez,todos,hoje,doce
partido_comunista,2015-07-21,quer,silva,bem,fcportoworld,pinto,amp,anos,rebelo,ver,cristiano
ruben_neves,2014-07-03,benfica,desporto,futebol,jesus,aqui,diario,pinto,jorge,jornal,mundo
rui_vitoria,2014-03-17,agora,catarina,anos,antonio,nada,marcelo,aqui,ainda,contra,jornal
partido_socialista,2014-11-14,en,nada,del,fcportoworld,dizer,portas,amp,vez,todos,governo
paulo_portas,2014-05-06,vou,vez,mendes,pinto,anos,sousa,marcelo,amp,martins,fcporto
bes,2015-02-09,pais,bento,mundo,portugal,mendes,video,porque,pingo,fcportoworld,governo
pingo_doce,2014-05-26,fazer,sempre,vez,carvalho,jose,contra,sobre,jorge,joao,del
dn,2014-10-11,la,porto,mendes,aqui,sempre,del,pais,bruno,mundo,portas
russia,2014-12-08,aqui,paulo,martins,fcportoworld,pingo,ainda,diario,amp,cristiano,mendes
pingo_doce,2015-03-12,sempre,bruno,jorge,contra,rui,mendes,jornal,cristiano,amp,fazer
donald_trump,2014-10-22,grande,contra,jeronimo,agora,tao,video,melhor,pode,espirito,tudo
passos_coelho,2015-07-01,pinto,tao,es,sousa,ainda,cristiano,santo,agora,sporting,ps
acores,2014-01-30,portas,grande,sousa,vai,real,es,en,jeronimo,contra,ano
paulo_bento,2014-12-22,silva,jorge,novo,catarina,santo,joao,es,sousa,porque,mendes
bes,2015-03-01,jorge,marcelo,bem,ver,agora,porque,presidente,dizer,pode,diz
pt,2014-11-05,bento,ainda,costa,video,amp,silva,en,pinto,portugal,passos
paulo_portas,2014-07-29,futebol,carvalho,mundo,jesus,pinto,dizer,ver,contra,sousa,passos
vladimir_putin,2015-08-13,amp,costa,vai,anos,silva,vitoria,fcporto,antonio,ronaldo,vez
vodafone,2015-05-18,porque,contra,dizer,presidente,novo,dia,jogo,video,grande,fazer
jorge_mendes,2015-10-23,catarina,ainda,rebelo,martins,antonio,passos,grande,bem,ps,sobre
lionel_messi,2015-04-26,el,antonio,dia,ronaldo,bruno,pingo,ano,grande,portas,bem
sporting,2014-01-10,nada,fcportoworld,antonio,del,coelho,portas,hoje,presidente,real,fazer
italia,2014-01-06,benfica,dizer,vitoria,vai,portas,mendes,pais,contra,santo,sempre
cristiano_ronaldo,2015-11-08,jornal,diario,vitoria,dia,aqui,futebol,sporting,tudo,anos,sempre
benfica,2014-05-08,dia,jornal,carvalho,benfica,sousa,novo,bem,todos,en,vitoria
bes,2015-02-26,pinto,vitoria,agora,bento,contra,mundo,noticias,bem,real,martins
luisao,2015-02-15,agora,dia,video,fcporto,joao,nada,desporto,grande,bento,jose
partido_popular,2015-04-03,dia,la,real,presidente,fcportoworld,bruno,jorge,portas,rebelo,en
bruno_de_carvalho,2014-10-19,real,agora,fazer,quer,futebol,dia,desporto,doce,bento,carregabenfica
bes,2015-06-27,vitoria,sporting,antonio,doce,pinto,es,noticias,la,presidente,governo
vodafone,2014-06-15,pode,la,martins,pingo,jose,mundo,ir,del,vez,noticias
bruno_de_carvalho,2014-10-28,bruno,vai,ainda,passos,rebelo,nada,desporto,porque,carvalho,silva
zara,2014-02-11,ps,jornal,antonio,anos,portugal,espirito,bento,fazer,ainda,governo
tvi,2014-10-04,rebelo,sobre,costa,hoje,jose,jornal,dia,jesus,dizer,desporto
alentejo,2014-09-06,lisboa,anos,jogo,governo,santo,presidente,bem,sousa,espirito,video
galp,2015-04-23,tao,dizer,porto,pingo,mundo,futebol,aqui,governo,vitoria,silva
julen_lopetegui,2014-10-31,pingo,el,marcelo,ver,jogo,sporting,nada,fazer,video,futebol
passos_coelho,2014-05-22,silva,pinto,carregabenfica,porque,benfica,futebol,nada,paulo,mendes,sporting
italia,2015-11-04,jorge,diario,ir,jose,aqui,dia,carvalho,passos,santo,ronaldo
meo,2014-12-24,rui,anos,nada,es,futebol,governo,mendes,ronaldo,dia,espirito
antonio_costa,2014-01-05,presidente,portugal,diario,ps,pinto,martins,jose,sousa,rebelo,doce
ruben_neves,2015-07-17,sempre,cristiano,fcporto,ronaldo,tudo,aqui,rebelo,sousa,carvalho,del
julen_lopetegui,2014-08-30,vez,contra,governo,pode,portas,costa,sousa,joao,rui,todos
eusebio,2015-10-06,pode,vai,portas,sobre,tudo,novo,real,benfica,presidente,mendes
siria,2015-02-03,presidente,vitoria,carregabenfica,noticias,dia,hoje,fcporto,espirito,jorge,antonio
expresso,2014-05-13,la,desporto,nada,sempre,jeronimo,diario,pode,doce,coelho,video
alentejo,2014-05-08,hoje,benfica,sempre,ver,coelho,presidente,ano,lisboa,paulo,todos
passos_coelho,2015-07-04,dia,lisboa,paulo,sousa,coelho,martins,pais,jogo,aqui,real
partido_social_democrata,2015-05-16,santo,hoje,agora,del,amp,jogo,es,bento,anos,sempre
siria,2014-07-04,silva,vez,rebelo,sousa,quer,pode,la,tao,carregabenfica,pingo
bes,2014-12-25,tao,sousa,ano,quer,hoje,fcporto,en,pinto,governo,ainda
jose_mourinho,2015-11-23,es,coelho,jose,tao,el,anos,jeronimo,dia,sousa,melhor
madeira,2015-09-07,porto,portas,pais,espirito,bem,video,paulo,sousa,antonio,presidente
pinto_da_costa,2015-02-24,jornal,fcportoworld,la,costa,carvalho,noticias,antonio,sousa,ps,jogo
bruno_de_carvalho,2014-08-16,martins,jose,ano,vou,portas,passos,fcporto,pingo,sporting,presidente
barack_obama,2014-02-15,marcelo,ronaldo,tudo,jornal,bento,vai,real,la,passos,melhor
passos_coelho,2015-08-22,sempre,jose,jogo,sobre,lisboa,ps,antonio,grande,marcelo,porque
vladimir_putin,2015-04-08,hoje,pinto,bem,quer,bento,carvalho,ir,jeronimo,real,dia
pinto_da_costa,2015-08-09,bento,bem,cristiano,anos,tao,mundo,pinto,amp,pode,jornal
partido_popular,2015-09-08,la,silva,portas,fcporto,fazer,jeronimo,fcportoworld,paulo,dia,jesus
russia,2014-09-18,jeronimo,vitoria,todos,rui,espirito,ainda,desporto,pingo,dizer,tudo
futebol_porto,2014-02-20,sousa,porque,lisboa,pais,joao,tao,tudo,futebol,martins,diz
acores,2015-08-30,vez,dia,jorge,porto,jornal,en,jesus,bem,fcportoworld,silva
jose_mourinho,2014-12-31,quer,desporto,ps,coelho,carvalho,fazer,jose,jorge,dizer,antonio
bruno_de_carvalho,2015-08-18,agora,passos,tao,ir,mundo,hoje,jeronimo,lisboa,governo,porque
porto,2014-05-29,tudo,silva,bento,vou,tao,diario,hoje,futebol,mundo,fcporto
continente,2015-09-05,espirito,sporting,quer,tao,todos,pinto,jogo,porque,grande,pode
nos,2014-12-13,passos,rebelo,dizer,catarina,vou,marcelo,porto,es,benfica,coelho
lionel_messi,2015-01-13,tudo,vez,bento,todos,bem,carvalho,bruno,passos,pinto,dia
benfica,2014-12-16,sobre,rebelo,anos,cristiano,todos,quer,joao,porque,martins,silva
galp,2014-03-04,aqui,en,costa,ir,porque,sousa,joao,rui,grande,santo
jose_mourinho,2014-04-24,marcelo,diario,catarina,bem,jorge,paulo,pais,sousa,governo,vez
lisboa,2014-05-07,fazer,jesus,melhor,portas,passos,video,amp,bem,el,portugal
apple,2015-04-24,dia,el,real,jorge,noticias,sousa,vou,diz,ano,sempre
vodafone,2015-09-24,doce,sempre,carregabenfica,la,lisboa,futebol,carvalho,real,sobre,tao
nos,2015-02-10,benfica,martins,sobre,real,melhor,sempre,diz,el,dizer,bento
catarina_martins,2015-03-04,presidente,governo,sporting,portugal,todos,melhor,ps,hoje,video,mendes
siria,2014-04-07,ainda,doce,espirito,tao,jesus,ronaldo,ps,contra,melhor,ir
pt,2015-03-16,melhor,tudo,jornal,cristiano,anos,diz,governo,catarina,carregabenfica,joao
luis_figo,2015-10-26,silva,carregabenfica,todos,vou,jeronimo,joao,rui,diario,santo,jornal
rtp,2015-05-03,diz,en,pingo,pais,mendes,catarina,silva,costa,del,real
pingo_doce,2015-07-01,portas,doce,contra,bento,presidente,carvalho,ano,diario,martins,vez
tvi,2015-01-28,diz,governo,contra,desporto,carregabenfica,tao,marcelo,jorge,ps,diario
antonio_costa,2015-06-03,paulo,doce,mundo,noticias,quer,pais,diz,ainda,sobre,ronaldo
lisboa,2015-09-16,del,vou,espirito,cristiano,aqui,nada,santo,noticias,bento,desporto
partido_comunista,2015-04-07,vez,pais,bento,carvalho,rui,nada,desporto,sempre,sporting,fcporto
russia,2015-03-30,noticias,governo,ps,costa,es,diz,mendes,santo,jornal,jorge
madeira,2015-10-17,tao,passos,vou,antonio,marcelo,el,contra,en,sporting,aqui
bruno_de_carvalho,2014-03-06,santo,cristiano,lisboa,tudo,la,joao,jornal,vez,costa,aqui
bruno_de_carvalho,2015-10-10,costa,sousa,futebol,mendes,silva,fcportoworld,portas,doce,vez,presidente
portugal,2015-12-01,del,doce,lisboa,catarina,el,pinto,jorge,ainda,ano,jeronimo
bruno_de_carvalho,2015-01-06,portugal,vez,marcelo,dia,martins,ps,benfica,porque,mendes,ir
barack_obama,2014-09-23,pingo,portas,paulo,rui,pinto,porto,del,futebol,catarina,es
continente,2014-08-30,fcporto,sobre,silva,sporting,contra,ps,pingo,diario,porto,mundo
italia,2014-02-04,marcelo,jeronimo,carvalho,portugal,porto,martins,passos,el,jornal,sobre
passos_coelho,2014-04-11,carregabenfica,es,todos,joao,rui,paulo,ano,bem,dia,marcelo
